name,smiles,count
NC(=S)c1cccnc1,NC(=S)c1cccnc1,9
CCOC(=O)c1ccc(F)c(Br)c1,CCOC(=O)c1ccc(F)c(Br)c1,13
CC1(C)C=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(C)(C)O1,CC1(C)C=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(C)(C)O1,27
CCO/C=C(\C(=O)OCC)C(=O)C(F)(F)F,CCO/C=C(\C(=O)OCC)C(=O)C(F)(F)F,16
CCOC(=O)c1nn(-c2ccc(OC)cc2)cc1C,CCOC(=O)c1nn(-c2ccc(OC)cc2)cc1C,19
Nc1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1,11
COCCCc1sc(-c2ccccc2)nc1C(=O)O,COCCCc1sc(-c2ccccc2)nc1C(=O)O,19
C#Cc1ccc(N)nc1N,C#Cc1ccc(N)nc1N,10
C=CC[C@]1(c2ccccc2)CCN([C@@H](C)c2ccc(Br)cc2)C(=O)O1,C=CC[C@]1(c2ccccc2)CCN([C@@H](C)c2ccc(Br)cc2)C(=O)O1,25
N#Cc1cc(OCC(F)(F)F)c(C(F)(F)F)cc1N,N#Cc1cc(OCC(F)(F)F)c(C(F)(F)F)cc1N,19
CS(=O)(=O)Oc1ccc([N+](=O)[O-])c(Nc2ccccc2OC(F)(F)F)n1,CS(=O)(=O)Oc1ccc([N+](=O)[O-])c(Nc2ccccc2OC(F)(F)F)n1,26
CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)Nc1c([N+](=O)[O-])cnc2ccccc12,CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)Nc1c([N+](=O)[O-])cnc2ccccc12,35
COCc1cc(O)cc(O)c1C=O,COCc1cc(O)cc(O)c1C=O,13
CCOC(=O)C(O)=CC(=O)c1cc(C(C)(C)C)c(OCc2ccccc2)cc1OCc1ccccc1,CCOC(=O)C(O)=CC(=O)c1cc(C(C)(C)C)c(OCc2ccccc2)cc1OCc1ccccc1,36
CC=CO,CC=CO,4
CC(C)(C)OC(=O)N1CCC(Cc2ccccc2)(C(=O)O)CC1,CC(C)(C)OC(=O)N1CCC(Cc2ccccc2)(C(=O)O)CC1,23
Brc1ccc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,Brc1ccc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,28
CSCCC(=O)Cl,CSCCC(=O)Cl,7
Cc1nccn1C,Cc1nccn1C,7
CN1CCC(C(N)=O)CC1,CN1CCC(C(N)=O)CC1,10
CC(C)(C)OC(=O)NCCN1CCC(C#N)CC1,CC(C)(C)OC(=O)NCCN1CCC(C#N)CC1,18
Cc1cnc2c(C(C)(C)C)c(N)nn2c1,Cc1cnc2c(C(C)(C)C)c(N)nn2c1,15
CC(=O)c1cc(OCC2CC2)ccc1O,CC(=O)c1cc(OCC2CC2)ccc1O,15
CC(C)(C)OC(=O)c1ccc(-c2cncc3ccccc23)cc1[N+](=O)[O-],CC(C)(C)OC(=O)c1ccc(-c2cncc3ccccc23)cc1[N+](=O)[O-],26
CCOC(=O)c1c(N2CCCC2)noc1C,CCOC(=O)c1c(N2CCCC2)noc1C,16
COc1cc(C2=NC(C)(C)CO2)c(C(C)Cc2ccccc2)cc1OC,COc1cc(C2=NC(C)(C)CO2)c(C(C)Cc2ccccc2)cc1OC,26
CCOC(=O)COCCCl,CCOC(=O)COCCCl,10
C[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)OC(C)(C)C,C[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)OC(C)(C)C,20
FC(F)(F)c1ccnc(Cl)n1,FC(F)(F)c1ccnc(Cl)n1,11
COc1cccc2c1CNC2,COc1cccc2c1CNC2,11
NNc1cc2c(nn1)-c1ccccc1CCC2,NNc1cc2c(nn1)-c1ccccc1CCC2,17
COC(=O)c1ccc(CNC2CC3CCC(C2)N3C(=O)OC(C)(C)C)cc1,COC(=O)c1ccc(CNC2CC3CCC(C2)N3C(=O)OC(C)(C)C)cc1,27
CC(=N[S@](=O)C(C)(C)C)C1CCOCC1,CC(=N[S@](=O)C(C)(C)C)C1CCOCC1,15
CSc1cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc(Cl)c1NC(=O)c1ccc(C#N)c(N)c1,CSc1cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc(Cl)c1NC(=O)c1ccc(C#N)c(N)c1,34
CC(C)Br,CC(C)Br,4
COCOc1cc(OCOC)c(C(C)C)cc1-c1n[nH]c(=S)n1-c1ccc(CN2CCN(C)CC2)cc1,COCOc1cc(OCOC)c(C(C)C)cc1-c1n[nH]c(=S)n1-c1ccc(CN2CCN(C)CC2)cc1,37
Cc1ccc(-c2ncccc2C)cc1,Cc1ccc(-c2ncccc2C)cc1,14
Nc1c2ccc(Br)cc2nn1Cc1ccccc1F,Nc1c2ccc(Br)cc2nn1Cc1ccccc1F,19
CC(C)(C)OC(=O)N1CCc2cc(CBr)ccc2C1,CC(C)(C)OC(=O)N1CCc2cc(CBr)ccc2C1,19
C[C@]1(c2ccc(Cl)nc2)NS(=O)(=O)N[C@H]1c1ccc(Cl)c(F)c1,C[C@]1(c2ccc(Cl)nc2)NS(=O)(=O)N[C@H]1c1ccc(Cl)c(F)c1,23
COc1ccc(F)cc1S(=O)(=O)N1CCOCC1,COc1ccc(F)cc1S(=O)(=O)N1CCOCC1,18
Cc1cc(Oc2nnc(N)s2)cc2c1[C@@H](CC(=O)O)OB2O,Cc1cc(Oc2nnc(N)s2)cc2c1[C@@H](CC(=O)O)OB2O,22
CC(C)(C)[Si](OCCBr)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OCCBr)(c1ccccc1)c1ccccc1,21
CCOC(=O)C1CCCc2c1c1c(OC)cccc1n2CCF,CCOC(=O)C1CCCc2c1c1c(OC)cccc1n2CCF,23
CC1(C)C=Cc2cc(C#N)ccc2O1,CC1(C)C=Cc2cc(C#N)ccc2O1,14
CC(C)CN,CC(C)CN,5
FC(F)(F)c1ccc2oc(-c3ccncc3I)nc2c1,FC(F)(F)c1ccc2oc(-c3ccncc3I)nc2c1,20
CC(C)=O~COCCI,CC(C)=O~COCCI,9
C=C[CH2-]~C=C[CH2-]~Cl[Pd+]~Cl[Pd+],C=C[CH2-]~C=C[CH2-]~Cl[Pd+]~Cl[Pd+],10
O=C(Nc1cccc(F)c1)OCc1ccccc1,O=C(Nc1cccc(F)c1)OCc1ccccc1,18
Nc1ccc(Oc2ccnc3cc(OCc4ccccc4)ccc23)c(F)c1,Nc1ccc(Oc2ccnc3cc(OCc4ccccc4)ccc23)c(F)c1,27
COC(=O)c1cccc(CN2CCNCC2)c1,COC(=O)c1cccc(CN2CCNCC2)c1,17
C=CCONC(=O)OC(C)(C)C,C=CCONC(=O)OC(C)(C)C,12
CN1CCN(C(=O)c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)CC1,CN1CCN(C(=O)c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)CC1,21
CSc1nccc(-n2ccc3c(O)cccc32)n1,CSc1nccc(-n2ccc3c(O)cccc32)n1,18
C[Si](C)(C)c1cc2nnc(-c3ccccc3F)n2nc1Cl,C[Si](C)(C)c1cc2nnc(-c3ccccc3F)n2nc1Cl,21
COc1cc(NC(C)=O)ccc1C(C)(C)O,COc1cc(NC(C)=O)ccc1C(C)(C)O,16
CCCCCC1(C=O)CC2C=CC1C2,CCCCCC1(C=O)CC2C=CC1C2,14
O=C1CN(Cc2ccc(Br)cc2)CCN1,O=C1CN(Cc2ccc(Br)cc2)CCN1,15
C#CCCNC(=O)OCc1ccccc1,C#CCCNC(=O)OCc1ccccc1,15
ClC(Cl)Cl~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~[Pd]~[Pd],ClC(Cl)Cl~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~O=C(/C=C/c1ccccc1)/C=C/c1ccccc1~[Pd]~[Pd],60
Nc1ncnn2c(Br)ccc12,Nc1ncnn2c(Br)ccc12,11
COc1ccc(O)cc1,COc1ccc(O)cc1,9
Cn1c(CN)nc(-c2ccncn2)cc1=O,Cn1c(CN)nc(-c2ccncn2)cc1=O,16
O=C(CBr)Nc1cccnn1,O=C(CBr)Nc1cccnn1,11
Brc1cccc(Br)n1,Brc1cccc(Br)n1,8
Nc1ccccc1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1~[Br-],Nc1ccccc1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1~[Br-],28
COC(=O)c1ccc(CNc2c(Cl)ccc3c2CCNCC3)cc1F,COC(=O)c1ccc(CNc2c(Cl)ccc3c2CCNCC3)cc1F,25
COC(OC)C(C)NCc1ccc(F)cc1,COC(OC)C(C)NCc1ccc(F)cc1,16
Nc1c(-c2cccnc2)cncc1[N+](=O)[O-],Nc1c(-c2cccnc2)cncc1[N+](=O)[O-],16
Cn1c(=O)cc(O)c2c(=O)n(Cc3ccccc3)cnc21,Cn1c(=O)cc(O)c2c(=O)n(Cc3ccccc3)cnc21,21
Clc1ccc(-c2ccc3ccc4c(Br)ccc5ccc2c3c54)cc1,Clc1ccc(-c2ccc3ccc4c(Br)ccc5ccc2c3c54)cc1,24
CC(C)(Cc1ccccc1)OC(=O)C[C@H]1C[C@@H](CSc2nnnn2-c2ccccc2)OC(C)(C)O1,CC(C)(Cc1ccccc1)OC(=O)C[C@H]1C[C@@H](CSc2nnnn2-c2ccccc2)OC(C)(C)O1,35
OCCOCCOCCOCCO,OCCOCCOCCOCCO,13
COC(=O)c1ccc(CN(C)C2CC3CCC(C2)N3C(=O)OC(C)(C)C)cc1,COC(=O)c1ccc(CN(C)C2CC3CCC(C2)N3C(=O)OC(C)(C)C)cc1,28
COC(=O)c1ccc(N)cc1,COC(=O)c1ccc(N)cc1,11
CCOC(=O)c1nc(Cl)sc1CBr,CCOC(=O)c1nc(Cl)sc1CBr,13
O=C(C=Cc1ccc(OC(F)(F)F)c(Cl)c1)c1c(O)c2ccccc2oc1=O,O=C(C=Cc1ccc(OC(F)(F)F)c(Cl)c1)c1c(O)c2ccccc2oc1=O,28
CC(C)(C)CC1Cc2cccc(Cl)c2C1=O,CC(C)(C)CC1Cc2cccc(Cl)c2C1=O,16
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,20
CC1(C)C(=O)N(Br)C(=O)N1Br,CC1(C)C(=O)N(Br)C(=O)N1Br,11
Cc1c(CO)cc2ccc(F)cc2c1OCc1ccccc1,Cc1c(CO)cc2ccc(F)cc2c1OCc1ccccc1,22
[C-]#N~[C-]#N~[Zn+2],[C-]#N~[C-]#N~[Zn+2],5
COC(=O)c1ccc(/C=C/C(=O)c2ccc(C(F)(F)F)nc2Nc2ccccc2)cc1,COC(=O)c1ccc(/C=C/C(=O)c2ccc(C(F)(F)F)nc2Nc2ccccc2)cc1,31
O=C(NCC(F)(F)F)c1ccc(C=NO)cc1,O=C(NCC(F)(F)F)c1ccc(C=NO)cc1,17
COC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)C1CCOCC1,COC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)C1CCOCC1,20
CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(N)=O,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(N)=O,16
CC1(C)CNC(=O)c2cc(Cl)ccc2O1,CC1(C)CNC(=O)c2cc(Cl)ccc2O1,15
CC(=O)c1nc(Br)ccc1OCc1ccccc1,CC(=O)c1nc(Br)ccc1OCc1ccccc1,18
COC(=O)Cc1ccc2ncccc2c1,COC(=O)Cc1ccc2ncccc2c1,15
FC(F)(F)Oc1ccc(Oc2ccc(Br)cc2)cc1,FC(F)(F)Oc1ccc(Oc2ccc(Br)cc2)cc1,19
CC(C)(C)C=O,CC(C)(C)C=O,6
Nc1cc(-n2ccnc2)cc(C(F)(F)F)c1,Nc1cc(-n2ccnc2)cc(C(F)(F)F)c1,16
Cl~Cl~NCCc1c[nH]cn1,Cl~Cl~NCCc1c[nH]cn1,10
CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C~F[P-](F)(F)(F)(F)F,CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C~F[P-](F)(F)(F)(F)F,27
O=C(O)c1cccc(C#Cc2ccccc2)n1,O=C(O)c1cccc(C#Cc2ccccc2)n1,17
CCOC(=O)c1nc(Cl)c(CC)[nH]1,CCOC(=O)c1nc(Cl)c(CC)[nH]1,13
NC(=NO)c1ccccc1OC(F)(F)F,NC(=NO)c1ccccc1OC(F)(F)F,15
O=C(O)c1cncc(Br)c1,O=C(O)c1cncc(Br)c1,10
CC(C)(C)P([c-]1cccc1)C(C)(C)C~[Fe+2]~c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,CC(C)(C)P([c-]1cccc1)C(C)(C)C~[Fe+2]~c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,50
CC(C)(C)OC(=O)N1C[C@@H](N)C[C@@H](C(=O)N2CCOCC2)C1,CC(C)(C)OC(=O)N1C[C@@H](N)C[C@@H](C(=O)N2CCOCC2)C1,22
COC(=O)N1CCC(C(=O)O)CC1Cc1ccc(OC(F)(F)F)cc1,COC(=O)N1CCC(C(=O)O)CC1Cc1ccc(OC(F)(F)F)cc1,25
CC(C)OC(=O)N1CCC(O)CC1,CC(C)OC(=O)N1CCC(O)CC1,13
CCn1c(=O)c(C)nc2ccccc21,CCn1c(=O)c(C)nc2ccccc21,14
CC(=O)Nc1cn(C)nc1C,CC(=O)Nc1cn(C)nc1C,11
Cc1c(CN2CCN(C(=O)OC(C)(C)C)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Cc1c(CN2CCN(C(=O)OC(C)(C)C)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,37
CC(C)(C)c1ccc(S(=O)(=O)N2CCNC(C(=O)O)C2)cc1,CC(C)(C)c1ccc(S(=O)(=O)N2CCNC(C(=O)O)C2)cc1,22
C[C@@H]1CCNC[C@@H]1c1ncc2cnc3[nH]ccc3n12~Cl,C[C@@H]1CCNC[C@@H]1c1ncc2cnc3[nH]ccc3n12~Cl,20
CC(C)(C)Sc1c(C=O)ccc(I)c1Br,CC(C)(C)Sc1c(C=O)ccc(I)c1Br,15
BrC(Br)(Br)Br,BrC(Br)(Br)Br,5
Nc1ccc(C#Cc2ccccc2)cn1,Nc1ccc(C#Cc2ccccc2)cn1,15
COC(=O)c1c(C)nc(N)c(CO)c1-c1ccc(C)cc1,COC(=O)c1c(C)nc(N)c(CO)c1-c1ccc(C)cc1,21
O=CC1(NC(=O)OCc2ccccc2)CC1,O=CC1(NC(=O)OCc2ccccc2)CC1,16
Cc1ncc(C(=O)O)c(C)c1Oc1ccnc(Cl)c1,Cc1ncc(C(=O)O)c(C)c1Oc1ccnc(Cl)c1,19
Fc1ccc(Br)c(C2OCCO2)c1,Fc1ccc(Br)c(C2OCCO2)c1,13
COC(OC)N(C)C,COC(OC)N(C)C,8
CC(C)CN(C(=O)c1nnn(-c2ccccc2)c1CO)[C@H]1C[C@@H](C(=O)O)CN(C(=O)OC(C)(C)C)C1,CC(C)CN(C(=O)c1nnn(-c2ccccc2)c1CO)[C@H]1C[C@@H](C(=O)O)CN(C(=O)OC(C)(C)C)C1,36
Fc1cccc(CNc2nc(F)ccc2F)c1,Fc1cccc(CNc2nc(F)ccc2F)c1,17
COC(=O)/C=C/c1cc(C2OCCO2)c([Si](C)(C)C)s1,COC(=O)/C=C/c1cc(C2OCCO2)c([Si](C)(C)C)s1,20
CCn1c(=O)n(-c2ccc(OCc3ccccc3)cc2)c2ncc(O)cc21,CCn1c(=O)n(-c2ccc(OCc3ccccc3)cc2)c2ncc(O)cc21,27
Cc1ccc2cccc([N+](=O)[O-])c2n1,Cc1ccc2cccc([N+](=O)[O-])c2n1,14
CCOC(=O)C(CC1CCOCC1)n1ncc2c(I)ccnc21,CCOC(=O)C(CC1CCOCC1)n1ncc2c(I)ccnc21,23
OCc1cc(OCc2ccccc2)ccc1Cl,OCc1cc(OCc2ccccc2)ccc1Cl,17
c1ccc(C2OC23CCCCC3)cc1,c1ccc(C2OC23CCCCC3)cc1,14
Fc1ncccc1-c1ncnc2c1ncn2C1CCCCO1,Fc1ncccc1-c1ncnc2c1ncn2C1CCCCO1,22
CCCC(=O)OCn1c(=O)ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,CCCC(=O)OCn1c(=O)ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,37
CCOC(=O)c1ccc(O)c(O)c1,CCOC(=O)c1ccc(O)c(O)c1,13
CC(=O)OCc1ccc(OS(=O)(=O)c2ccc(C)cc2)cn1,CC(=O)OCc1ccc(OS(=O)(=O)c2ccc(C)cc2)cn1,22
CCCS(=O)(=O)Nc1cc(N)ccc1C,CCCS(=O)(=O)Nc1cc(N)ccc1C,15
Cl~Fc1cccc(COc2ccc(Nc3ncnc4ccc(I)cc34)cc2)c1,Cl~Fc1cccc(COc2ccc(Nc3ncnc4ccc(I)cc34)cc2)c1,28
CC(=O)Oc1cccc(Br)c1,CC(=O)Oc1cccc(Br)c1,11
Cc1cc(Br)cc(C)c1N,Cc1cc(Br)cc(C)c1N,10
COc1cc(OC)cc(O[Si](C)(C)C(C)(C)C)c1,COc1cc(OC)cc(O[Si](C)(C)C(C)(C)C)c1,18
SCc1ccccc1,SCc1ccccc1,8
O=C1N(C(c2ccccc2)c2ccccc2)c2ccccc2C1(O)c1ccc(OCc2ccccc2)cc1O,O=C1N(C(c2ccccc2)c2ccccc2)c2ccccc2C1(O)c1ccc(OCc2ccccc2)cc1O,39
CCCCCCOC(C)(CO)OCCCCCC,CCCCCCOC(C)(CO)OCCCCCC,18
CN(C)C(=O)C1CC(F)(F)C1,CN(C)C(=O)C1CC(F)(F)C1,11
O=C1CCCC1Oc1ccc(Cl)cc1Br,O=C1CCCC1Oc1ccc(Cl)cc1Br,15
CCOC(=O)c1sc(N)nc1CO,CCOC(=O)c1sc(N)nc1CO,13
CC(C)(C)OC(=O)Nc1nc(Cl)c(C=O)s1,CC(C)(C)OC(=O)Nc1nc(Cl)c(C=O)s1,16
C1COCCO1~CC(=O)O,O=C(O)C~O1CCOCC1,10
CC(C)(C)OC(=O)N1CCC[C@@H]([C@@H](OCCO)c2cccc(Cl)c2)C1,CC(C)(C)OC(=O)N1CCC[C@@H]([C@@H](OCCO)c2cccc(Cl)c2)C1,25
CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc3[nH]cnc3c2)CC1,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc3[nH]cnc3c2)CC1,24
CC(C)C(=O)CBr,CC(C)C(=O)CBr,7
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F~O~O=P(O)(O)O,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F~O~O=P(O)(O)O,34
Nc1cn2cc(Oc3ccc(NC(=O)O)cc3)ccc2n1~O=C(O)NCc1ccccc1,Nc1cn2cc(Oc3ccc(NC(=O)O)cc3)ccc2n1~O=C(O)NCc1ccccc1,32
Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1[N+](=O)[O-],Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1[N+](=O)[O-],27
O=C1CCc2ccc(OCCC(F)(F)F)cc21,O=C1CCc2ccc(OCCC(F)(F)F)cc21,17
Cc1nn(-c2ccccc2)c(N)c1C1=CCCCC1,Cc1nn(-c2ccccc2)c(N)c1C1=CCCCC1,19
Nc1nc2c(s1)CCOc1cc(Br)ccc1-2,Nc1nc2c(s1)CCOc1cc(Br)ccc1-2,16
COc1cn(-c2ccc(I)cc2F)nc(C(=O)N(C)OC)c1=O,COc1cn(-c2ccc(I)cc2F)nc(C(=O)N(C)OC)c1=O,23
[Li]c1c(OC)ncc(Br)c1Cl,[Li]c1c(OC)ncc(Br)c1Cl,11
CC(C)(C)CN1CCN(c2ccc(N)cc2)CC1,CC(C)(C)CN1CCN(c2ccc(N)cc2)CC1,18
OC1CCC(O)C1,OC1CCC(O)C1,7
COc1ccc([N+](=O)[O-])nc1Br,COc1ccc([N+](=O)[O-])nc1Br,12
CC(C)(C)OC(=O)N1CCCC(O)C1,CC(C)(C)OC(=O)N1CCCC(O)C1,14
Cc1ccc(S(=O)[O-])cc1~[Na+],Cc1ccc(S(=O)[O-])cc1~[Na+],11
Cc1nc2cc3c(cc2s1)C1(CO3)C(=O)Nc2ccccc21,Cc1nc2cc3c(cc2s1)C1(CO3)C(=O)Nc2ccccc21,22
CCCCCCC(Oc1ccc(Br)cc1)c1ccc(C(=O)NCCC(=O)OC)cc1,CCCCCCC(Oc1ccc(Br)cc1)c1ccc(C(=O)NCCC(=O)OC)cc1,30
CC(C)(C)OC(=O)N1CCC(n2cc([N+](=O)[O-])cn2)CC1,CC(C)(C)OC(=O)N1CCC(n2cc([N+](=O)[O-])cn2)CC1,21
CC(C)(C)CC1C=C(C(=O)O)C1,CC(C)(C)CC1C=C(C(=O)O)C1,12
O=C(OCc1ccccc1)c1cc(N2CCCCC2)ccc1OCc1ccccc1,O=C(OCc1ccccc1)c1cc(N2CCCCC2)ccc1OCc1ccccc1,30
COCOc1cc(OC2CCCCO2)cc(C)c1C=O,COCOc1cc(OC2CCCCO2)cc(C)c1C=O,20
Cc1cc(C)c(Br)c(CBr)n1,Cc1cc(C)c(Br)c(CBr)n1,11
CC(=O)c1ccc(C(=O)Cl)c2ccccc12,CC(=O)c1ccc(C(=O)Cl)c2ccccc12,16
CC#N~CC(C)=O,CC#N~CC(C)=O,7
CC(=O)OCC(=O)c1ccccc1,CC(=O)OCC(=O)c1ccccc1,13
CCOC(=O)CC1(O)C[C@@H](C(=O)OC(C)(C)C)N(C(=O)OC(C)(C)C)C1,CCOC(=O)CC1(O)C[C@@H](C(=O)OC(C)(C)C)N(C(=O)OC(C)(C)C)C1,26
Cc1ccc(S(=O)(=O)n2ccc3cc(Br)cnc32)cc1,Cc1ccc(S(=O)(=O)n2ccc3cc(Br)cnc32)cc1,20
CCCC[n+]1ccn(C)c1~O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F,CCCC[n+]1ccn(C)c1~O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F,24
CCOC(=O)[C@H](C)N[C@@H](Cc1ccc(-c2cccc(Cl)c2)cc1)C(=O)Nc1nnn[nH]1,CCOC(=O)[C@H](C)N[C@@H](Cc1ccc(-c2cccc(Cl)c2)cc1)C(=O)Nc1nnn[nH]1,31
CCOC(=O)C(C)(C)Cc1c(SC(C)(C)C)c2cc(OCc3ccc4cc(F)ccc4n3)ccc2n1Cc1ccc(-c2ccc(OC)nc2)cc1,CCOC(=O)C(C)(C)Cc1c(SC(C)(C)C)c2cc(OCc3ccc4cc(F)ccc4n3)ccc2n1Cc1ccc(-c2ccc(OC)nc2)cc1,51
Nc1cccc(NS(=O)(=O)Cc2ccccc2)c1,Nc1cccc(NS(=O)(=O)Cc2ccccc2)c1,18
NCCOCc1ccccc1,NCCOCc1ccccc1,11
CC(C)(C)OC(=O)N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(Cl)cccc2Cl)CC1,CC(C)(C)OC(=O)N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(Cl)cccc2Cl)CC1,32
C1CCOC1~CCCCCCC~CCc1ccccc1,c1ccc(CC~CCCCCCC~C2CCCO2)cc1,20
OCCCn1cncn1,OCCCn1cncn1,9
Cc1ccc(C#N)c(=O)n1-c1ccc(F)cc1Br,Cc1ccc(C#N)c(=O)n1-c1ccc(F)cc1Br,18
CC1(c2cc(Br)c(F)cc2F)NC(=S)Cn2nccc21,CC1(c2cc(Br)c(F)cc2F)NC(=S)Cn2nccc21,20
Cl~O=C(Cl)c1ccccn1,ClC(=O~Cl)c1ccccn1,10
CCOC(=O)c1nc(I)oc1-c1ccc(OC)cc1,CCOC(=O)c1nc(I)oc1-c1ccc(OC)cc1,19
COc1cn(-c2cc(F)c(Br)cc2F)nc(C(=O)O)c1=O,COc1cn(-c2cc(F)c(Br)cc2F)nc(C(=O)O)c1=O,21
CCOc1ccc(C#Cc2ccc(C(=O)OC)c(F)c2)cc1,CCOc1ccc(C#Cc2ccc(C(=O)OC)c(F)c2)cc1,22
CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)n1c(CCl)nc2cnc3ccccc3c21,CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)n1c(CCl)nc2cnc3ccccc3c21,36
O=[N+]([O-])c1ncc[nH]1,O=[N+]([O-])c1ncc[nH]1,8
CC(C)CCN1C(=O)C2(COc3cc(O)ccc32)c2ccccc21,CC(C)CCN1C(=O)C2(COc3cc(O)ccc32)c2ccccc21,24
COC(=O)C1C(O[Si](C)(C)C(C)(C)C)CCN1C(=O)OC(C)(C)C,COC(=O)C1C(O[Si](C)(C)C(C)(C)C)CCN1C(=O)OC(C)(C)C,24
CC(=O)c1cc(C)c(Br)cc1O,CC(=O)c1cc(C)c(Br)cc1O,12
CCOC(=O)C(C)=NNc1ccc(F)cc1[N+](=O)[O-],CCOC(=O)C(C)=NNc1ccc(F)cc1[N+](=O)[O-],19
O=C(N1CCN(Cc2ccccc2)CC12CC2)C(F)(F)F,O=C(N1CCN(Cc2ccccc2)CC12CC2)C(F)(F)F,21
O=C(OCc1ccccc1)C1CCc2ccnn21,O=C(OCc1ccccc1)C1CCc2ccnn21,18
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N,22
Cl~NC1CCc2ccccc2C1=O,O=C1c2ccccc2CCC1N~Cl,13
Cc1cc(O)ccc1C(=O)O,Cc1cc(O)ccc1C(=O)O,11
CC(C)(C(=O)O)S(=O)(=O)N1CCC1,CC(C)(C(=O)O)S(=O)(=O)N1CCC1,13
NC1CCCNC1,NC1CCCNC1,7
COC(=O)c1ccnc(CO)c1,COC(=O)c1ccnc(CO)c1,12
CS(=O)(=O)c1ccc(OC(F)(F)F)cc1Cn1cc(Cl)cc(C(N)=O)c1=N~Cl,CS(=O)(=O)c1ccc(OC(F)(F)F)cc1Cn1cc(Cl)cc(C(N)=O)c1=N~Cl,28
O=C(NC(=S)NC1(CCO)c2cc(Br)ccc2Oc2cnc(Cl)cc21)c1ccc([N+](=O)[O-])cc1,O=C(NC(=S)NC1(CCO)c2cc(Br)ccc2Oc2cnc(Cl)cc21)c1ccc([N+](=O)[O-])cc1,34
OCc1ccc(NCc2ccc(C(F)(F)F)nc2)nc1F,OCc1ccc(NCc2ccc(C(F)(F)F)nc2)nc1F,21
O=C(O)CCc1ccccc1Br,O=C(O)CCc1ccccc1Br,12
CCc1c(C(=O)O)c(=O)n(-c2ccc(F)cc2)n1C,CCc1c(C(=O)O)c(=O)n(-c2ccc(F)cc2)n1C,19
