name,smiles,count
CC1(C)c2ccccc2-c2cc3c(cc21)C(=O)c1cc(Br)ccc1C3=O,CC1(C)c2ccccc2-c2cc3c(cc21)C(=O)c1cc(Br)ccc1C3=O,26
N#CC1CN(C(c2ccccc2)c2ccccc2)C1,N#CC1CN(C(c2ccccc2)c2ccccc2)C1,19
CCOC(=O)N=NC(=O)OCC,CCOC(=O)N=NC(=O)OCC,12
CCOC(=O)C(C)(C)SC1CCN(S(C)(=O)=O)CC1,CCOC(=O)C(C)(C)SC1CCN(S(C)(=O)=O)CC1,19
COC(=O)c1ccncc1Br,COC(=O)c1ccncc1Br,11
COc1cc(-c2ccco2)cc(OC)c1Br,COc1cc(-c2ccco2)cc(OC)c1Br,16
NN~O,NN~O,3
CCOC(=O)Cl,CCOC(=O)Cl,6
Nc1ccc([N+](=O)[O-])cc1Br,Nc1ccc([N+](=O)[O-])cc1Br,11
CC(C)=C1C2C=CC1c1c(Cl)cccc12,CC(C)=C1C2C=CC1c1c(Cl)cccc12,15
COC(=O)c1ccc2c(Br)n[nH]c2c1,COC(=O)c1ccc2c(Br)n[nH]c2c1,14
O=Cc1ccc(OC(=O)c2ccc(OCCCC(F)(F)F)cc2)cc1,O=Cc1ccc(OC(=O)c2ccc(OCCCC(F)(F)F)cc2)cc1,25
CN(C)CCC(=O)c1ccccc1F,CN(C)CCC(=O)c1ccccc1F,14
OCc1ccc(SC(F)(F)F)cc1O,OCc1ccc(SC(F)(F)F)cc1O,14
COC(=O)CSc1ccc2c(c1)C(=O)c1sccc1CO2,COC(=O)CSc1ccc2c(c1)C(=O)c1sccc1CO2,21
CN(C)C1CCN(c2ccc3ncn(C(=O)OC(C)(C)C)c3n2)CC1,CN(C)C1CCN(c2ccc3ncn(C(=O)OC(C)(C)C)c3n2)CC1,25
N#Cc1ccc(Br)cc1F,N#Cc1ccc(Br)cc1F,10
O=C(Nc1cccc(F)c1)OCc1ccccc1,O=C(Nc1cccc(F)c1)OCc1ccccc1,18
CCCCC,CCCCC,5
OCc1ccc2c(c1)OCCO2,OCc1ccc2c(c1)OCCO2,12
CSc1ccc(Br)cc1OC(F)(F)F,CSc1ccc(Br)cc1OC(F)(F)F,14
OCc1cccnc1Cl,OCc1cccnc1Cl,9
CCOC(=O)C1CCOc2cc(Oc3ccc(C(=O)NCCc4ccc(Cl)cc4Cl)cc3)c(Cl)cc21,CCOC(=O)C1CCOc2cc(Oc3ccc(C(=O)NCCc4ccc(Cl)cc4Cl)cc3)c(Cl)cc21,36
C[C@@]1(c2ccc3cc(O)ccc3c2)COC(=O)N1,C[C@@]1(c2ccc3cc(O)ccc3c2)COC(=O)N1,18
C1CC2COCC1N2~Cl,C1CC2COCC1N2~Cl,9
Cc1cc(Br)cc2c1ncn2C1CCCCO1,Cc1cc(Br)cc2c1ncn2C1CCCCO1,17
OCCCF,OCCCF,5
O[C@@H]1CCCC[C@H]1NCc1ccccc1,O[C@@H]1CCCC[C@H]1NCc1ccccc1,15
COC(=O)c1ccc(C=O)cc1,COC(=O)c1ccc(C=O)cc1,12
BrCCCBr,BrCCCBr,5
COc1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,COc1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,29
OC(c1ccccn1)C(F)(F)F,OC(c1ccccn1)C(F)(F)F,12
O=C(CCl)NC1CCc2ccccc2C1=O,O=C(CCl)NC1CCc2ccccc2C1=O,16
O=C=Nc1ccc(OCC(F)(F)F)cc1,O=C=Nc1ccc(OCC(F)(F)F)cc1,15
O=S(=O)(c1ccccc1)N1CCN(c2ccc(Br)cc2)CC1,O=S(=O)(c1ccccc1)N1CCN(c2ccc(Br)cc2)CC1,22
O=C1CCc2c(Br)ccc(O)c21,O=C1CCc2c(Br)ccc(O)c21,12
CC(C)(C)c1nc(Br)c(-c2ccnc(Cl)n2)n1COCC[Si](C)(C)C,CC(C)(C)c1nc(Br)c(-c2ccnc(Cl)n2)n1COCC[Si](C)(C)C,25
O=C1CCc2ccc(Br)cc21,O=C1CCc2ccc(Br)cc21,11
BrCc1csc(Br)n1,BrCc1csc(Br)n1,8
CC(C)(C)S(N)=O,CC(C)(C)S(N)=O,7
CC(C)(C)OC(=O)C(Cc1ccc(Br)cc1)C(=O)O,CC(C)(C)OC(=O)C(Cc1ccc(Br)cc1)C(=O)O,19
Cc1ccc(CO)c([N+](=O)[O-])c1,Cc1ccc(CO)c([N+](=O)[O-])c1,12
CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1,CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1,18
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,34
O=C(Cl)c1c(F)cccc1F,O=C(Cl)c1c(F)cccc1F,11
N#CC(c1cccc(OC(F)(F)F)c1)c1cccc(OC(F)(F)F)c1,N#CC(c1cccc(OC(F)(F)F)c1)c1cccc(OC(F)(F)F)c1,25
COCOC1(c2ccc(C)cc2Br)CCCC1,COCOC1(c2ccc(C)cc2Br)CCCC1,17
COC(=O)C1CCN(C(=O)OC)C(c2ccc(F)c(F)c2)C1,COC(=O)C1CCN(C(=O)OC)C(c2ccc(F)c(F)c2)C1,22
COc1cc(OC)cc(B(O)O)c1,COc1cc(OC)cc(B(O)O)c1,13
CCS(N)(=O)=O,CCS(N)(=O)=O,6
CC(C)(C)OC(=O)[C@H]1CC[C@H](O)CC1,CC(C)(C)OC(=O)[C@H]1CC[C@H](O)CC1,14
CCOC(=O)C1CCC(O[Si](C(C)C)(C(C)C)C(C)C)CC1,CCOC(=O)C1CCC(O[Si](C(C)C)(C(C)C)C(C)C)CC1,22
Cn1nnc(NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,Cn1nnc(NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,22
COc1ccc(C(=O)O)c(N)c1,COc1ccc(C(=O)O)c(N)c1,12
COCCC(=O)Nc1cnc2cc(Br)cnc2c1NCC(C)(C)O~Cl,COCCC(=O)Nc1cnc2cc(Br)cnc2c1NCC(C)(C)O~Cl,25
CCOC(=O)C1CCNCC1,CCOC(=O)C1CCNCC1,11
CC(C)(N)CO,CC(C)(N)CO,6
CC(C)(C)OC(=O)N1CCC(c2nc(C3CCOCC3)cn2CCOC2CCCCO2)CC1,CC(C)(C)OC(=O)N1CCC(c2nc(C3CCOCC3)cn2CCOC2CCCCO2)CC1,33
CC(C(=O)c1ccccc1)c1ccccc1,CC(C(=O)c1ccccc1)c1ccccc1,16
C1CCOC1~CCOCC~O,C1CCOC1~CCOCC~O,11
C=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3(C)C,C=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3(C)C,22
O=C1CCCCN1C(=O)OCc1ccccc1,O=C1CCCCN1C(=O)OCc1ccccc1,17
CCOC=O,CCOC=O,5
OCc1c(-c2ccc(F)cc2)noc1/C=C/c1ccccc1,OCc1c(-c2ccc(F)cc2)noc1/C=C/c1ccccc1,22
CCO~O=C=O,CCO~O=C=O,6
C=C(C)c1ccc(C(=O)OC)c(C)c1,C=C(C)c1ccc(C(=O)OC)c(C)c1,14
CC(C)(C)OC(=O)NC/C=C(/F)CBr,CC(C)(C)OC(=O)NC/C=C(/F)CBr,14
COc1c(CO)ccc2cnn(S(=O)(=O)N(C)C)c12,COc1c(CO)ccc2cnn(S(=O)(=O)N(C)C)c12,19
NCCNc1ccccc1,NCCNc1ccccc1,10
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,15
CNc1cc(OC)ccc1[N+](=O)[O-],CNc1cc(OC)ccc1[N+](=O)[O-],13
COc1ccc(O)c(C(C)(C)O)c1,COc1ccc(O)c(C(C)(C)O)c1,13
C=C(C)COC1CN(C(=O)OC(C)(C)C)CCC1=O,C=C(C)COC1CN(C(=O)OC(C)(C)C)CCC1=O,19
O=O,O=O,2
C=CCCCCCCCCC(=O)Cl,C=CCCCCCCCCC(=O)Cl,13
CC[C@@H](CI)c1ccccc1,CC[C@@H](CI)c1ccccc1,11
O=c1oc(-c2ccccc2)nc2ccc(Cl)cc12,O=c1oc(-c2ccccc2)nc2ccc(Cl)cc12,18
C(=C/[C@H]1CCNC1)\c1cncnc1~CC1(C)C2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,C(=C/[C@H]1CCNC1)\c1cncnc1~CC1(C)C2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,28
CCOC(=O)C(C#N)CC(=O)c1c(F)cccc1F,CCOC(=O)C(C#N)CC(=O)c1c(F)cccc1F,19
COC(=O)c1nc(-c2ccc(NC(=O)OCc3ccccc3)c(C)c2)oc1C,COC(=O)c1nc(-c2ccc(NC(=O)OCc3ccccc3)c(C)c2)oc1C,28
COc1cc(Cl)c(C=O)c(OC)c1,COc1cc(Cl)c(C=O)c(OC)c1,13
O=Cc1cc(Br)ccc1OCC1CO1,O=Cc1cc(Br)ccc1OCC1CO1,14
COc1cc2c(Cl)ccnc2cc1OCc1ccccc1,COc1cc2c(Cl)ccnc2cc1OCc1ccccc1,21
COC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C,COC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C,16
ClCI,ClCI,3
O=C(O)CC(O)(CC(=O)O)C(=O)O,O=C(O)CC(O)(CC(=O)O)C(=O)O,13
COc1cc(C(=O)O)ccc1Cl,COc1cc(C(=O)O)ccc1Cl,12
CC(=O)CCNC(=O)Cc1ccc(F)cc1,CC(=O)CCNC(=O)Cc1ccc(F)cc1,16
COC(=O)CBr,COC(=O)CBr,6
COC(=O)C1(NC(=O)c2ccoc2)CCCCC1,COC(=O)C1(NC(=O)c2ccoc2)CCCCC1,18
C=Cc1ccc(C(C#N)C#N)cc1,C=Cc1ccc(C(C#N)C#N)cc1,13
CN(C)/C=N/c1ccc([N+](=O)[O-])cc1C#N,CN(C)/C=N/c1ccc([N+](=O)[O-])cc1C#N,16
COCCCCn1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,COCCCCn1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,39
CCc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)O)S3)[nH]c12,CCc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)O)S3)[nH]c12,31
CCCCCN1C(=O)C(c2cc3c(cc2O)OCO3)c2c(Br)cccc21,CCCCCN1C(=O)C(c2cc3c(cc2O)OCO3)c2c(Br)cccc21,26
C[Si](C)(C)C#Cc1cccs1,C[Si](C)(C)C#Cc1cccs1,11
COc1nc(CN2C(=O)c3ccccc3C2=O)cc(C)c1C#N,COc1nc(CN2C(=O)c3ccccc3C2=O)cc(C)c1C#N,23
O=Cc1ccc(Br)cc1OC(F)(F)F,O=Cc1ccc(Br)cc1OC(F)(F)F,14
N#Cc1cc(N)ccc1Oc1cccc(NC(=O)C(F)(F)F)c1,N#Cc1cc(N)ccc1Oc1cccc(NC(=O)C(F)(F)F)c1,23
CCOC(=O)[C@H](C#N)NC(=O)CC,CCOC(=O)[C@H](C#N)NC(=O)CC,13
CN(C)C(=[O+]n1nnc2ccccc21)N(C)C~F[B-](F)(F)F,CN(C)C(=[O+]n1nnc2ccccc21)N(C)C~F[B-](F)(F)F,22
Brc1csc(Br)n1,Brc1csc(Br)n1,7
Cc1c(Br)cc(C#N)c(=O)n1-c1ccc(F)cc1,Cc1c(Br)cc(C#N)c(=O)n1-c1ccc(F)cc1,18
C[Si](C)(C)C#Cc1ccc(N)nc1N,C[Si](C)(C)C#Cc1ccc(N)nc1N,14
CC(N)c1cccc(F)c1~Cl,CC(N)c1cccc(F)c1~Cl,11
NC(=O)COc1c(Br)cccc1Br,NC(=O)COc1c(Br)cccc1Br,13
C#CCOC(=O)C(C)OC=O,C#CCOC(=O)C(C)OC=O,11
Cc1cccc(O)c1[N+](=O)[O-],Cc1cccc(O)c1[N+](=O)[O-],11
C#Cc1cccc(Nc2ncnc3cc(OC(C)=O)c(OC(C)=O)cc23)c1~Cl,C#Cc1cccc(Nc2ncnc3cc(OC(C)=O)c(OC(C)=O)cc23)c1~Cl,28
ClCC(c1ccccc1Cl)N1CCc2sccc2C1,ClCC(c1ccccc1Cl)N1CCc2sccc2C1,19
CC(=O)c1ccc2ncccc2c1,CC(=O)c1ccc2ncccc2c1,13
Cc1cccc(Nc2ccccc2)n1,Cc1cccc(Nc2ccccc2)n1,14
Clc1nc(N2CCOCC2)nc(N2C3CCC2COC3)n1,Clc1nc(N2CCOCC2)nc(N2C3CCC2COC3)n1,21
CC(C)(C)C[Mg]Cl,CC(C)(C)C[Mg]Cl,7
O=Cc1cc(-c2cccnc2F)n(S(=O)(=O)c2ccccc2)c1,O=Cc1cc(-c2cccnc2F)n(S(=O)(=O)c2ccccc2)c1,23
CCCC(=O)OC[C@H]1CO1,CCCC(=O)OC[C@H]1CO1,10
COc1cc2c(cc1C(C)C)N(C)CCO2,COc1cc2c(cc1C(C)C)N(C)CCO2,16
CC(C)(C)OC(=O)NCCCC(=O)NCc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CC(C)(C)OC(=O)NCCCC(=O)NCc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,33
CCC/C=C\CC(C)CC(O)C#CC(C)O,CCC/C=C\CC(C)CC(O)C#CC(C)O,16
COC(=O)C1CC(=O)c2ccc(C(F)(F)F)nc2C1,COC(=O)C1CC(=O)c2ccc(C(F)(F)F)nc2C1,19
C1CCOC1~CCN(CC)CC,C1CCOC1~CCN(CC)CC,12
CC(C)(C)C(=O)COc1ccc(CO)cc1,CC(C)(C)C(=O)COc1ccc(CO)cc1,16
CC1=Cc2scc(Br)c2C1,CC1=Cc2scc(Br)c2C1,10
[C-]#[N+]C(=CN(C)C)C(=O)OCC,[C-]#[N+]C(=CN(C)C)C(=O)OCC,12
O=[N+]([O-])c1cccc(Br)c1Cl,O=[N+]([O-])c1cccc(Br)c1Cl,11
O=C(NCc1ccc2c(c1)OCO2)c1ccccc1,O=C(NCc1ccc2c(c1)OCO2)c1ccccc1,19
COc1cccc(-n2cc(C=O)c(C)n2)c1,COc1cccc(-n2cc(C=O)c(C)n2)c1,16
OCCCN1CCCC1,OCCCN1CCCC1,9
CCCCCN1C(=O)C(=O)c2ccccc21,CCCCCN1C(=O)C(=O)c2ccccc21,16
O=C(Cc1ccnc(Cl)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,O=C(Cc1ccnc(Cl)n1)c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,29
O=C(Nc1ccccc1O)c1ccc(I)cc1,O=C(Nc1ccccc1O)c1ccc(I)cc1,17
CC(C)(CO)CCCCC(CCCCC(C)(C)CO)C(=O)O,CC(C)(CO)CCCCC(CCCCC(C)(C)CO)C(=O)O,22
COC(=O)c1ccc(CC2CCCCCCC2=O)cc1,COC(=O)c1ccc(CC2CCCCCCC2=O)cc1,20
CCOCOC1CC2C(=O)NC3(C(=O)OCC)CC3C=CCCCCN(C)C(=O)C2C1,CCOCOC1CC2C(=O)NC3(C(=O)OCC)CC3C=CCCCCN(C)C(=O)C2C1,31
CCOC(=O)c1sc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc1CO,CCOC(=O)c1sc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc1CO,27
O=[Cr](=O)([O-])Cl,O=[Cr](=O)([O-])Cl,5
CC(C)c1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)c(OCc2ccccc2)cc1OCc1ccccc1,CC(C)c1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)c(OCc2ccccc2)cc1OCc1ccccc1,40
[Hg]~[O],[Hg]~[O],2
OCC[C@@H]1CSC(c2cc3cc(Cl)cc(NC4CCOCC4)c3[nH]2)=N1,OCC[C@@H]1CSC(c2cc3cc(Cl)cc(NC4CCOCC4)c3[nH]2)=N1,25
CSc1ccc(C(C)=O)c(O)c1,CSc1ccc(C(C)=O)c(O)c1,12
COc1ccccc1C(=O)c1ccc(Cl)nc1,COc1ccccc1C(=O)c1ccc(Cl)nc1,17
Cc1c(Nc2ccc(I)cc2F)c([N+](=O)[O-])c2n(c1=O)CCN2Cc1ccccc1,Cc1c(Nc2ccc(I)cc2F)c([N+](=O)[O-])c2n(c1=O)CCN2Cc1ccccc1,30
CC(=O)OCc1ccc2nc(Cl)nc(Cl)c2n1,CC(=O)OCc1ccc2nc(Cl)nc(Cl)c2n1,17
O=C([O-])[O-]~[Mg+2],O=C([O-])[O-]~[Mg+2],5
CC(=O)c1cc(Br)cc(F)c1O,CC(=O)c1cc(Br)cc(F)c1O,12
COC(=O)c1ccnc(N)c1,COC(=O)c1ccnc(N)c1,11
Clc1ccc(Br)cc1Cc1ccc2c(c1)N(Cc1ccccc1)CCO2,Clc1ccc(Br)cc1Cc1ccc2c(c1)N(Cc1ccccc1)CCO2,26
O=C(NC(=S)Nc1cc(Br)cc(OCc2ccccc2)c1)c1ccccc1,O=C(NC(=S)Nc1cc(Br)cc(OCc2ccccc2)c1)c1ccccc1,27
CC(=O)[O-]~CC(=O)[O-]~COc1ccc(Cl)cc1-c1ccc2cnc(SC)nn12~[Pd+2],CC(=O)[O-]~CC(=O)[O-]~COc1ccc(Cl)cc1-c1ccc2cnc(SC)nn12~[Pd+2],29
Nc1ccc(Cl)c([N+](=O)[O-])c1N,Nc1ccc(Cl)c([N+](=O)[O-])c1N,12
[Li]C(C)(C)C,[Li]C(C)(C)C,5
COc1cc(Oc2ccccc2)cc(C)c1C=O,COc1cc(Oc2ccccc2)cc(C)c1C=O,18
COC(=O)C=Cc1ccc(F)cc1SC,COC(=O)C=Cc1ccc(F)cc1SC,15
Cc1ccc(S(=O)(=O)O[C@H]2CCN(Cc3ccccc3)C2)cc1,Cc1ccc(S(=O)(=O)O[C@H]2CCN(Cc3ccccc3)C2)cc1,23
O=C1N(Cc2ccc(Cl)s2)c2ccccc2C1(O)c1cc(OCc2ccccc2)ccc1O,O=C1N(Cc2ccc(Cl)s2)c2ccccc2C1(O)c1cc(OCc2ccccc2)ccc1O,33
COC(=O)c1cc(Br)c(O)c(C(C)=O)c1,COC(=O)c1cc(Br)c(O)c(C(C)=O)c1,15
COc1nccc(I)c1C=O,COc1nccc(I)c1C=O,11
O=S(=O)(Cl)c1cccs1,O=S(=O)(Cl)c1cccs1,9
Cc1nc2cc(O)c(C3(O)C(=O)N(C(c4ccccc4)c4ccccc4)c4ccccc43)cc2o1,Cc1nc2cc(O)c(C3(O)C(=O)N(C(c4ccccc4)c4ccccc4)c4ccccc43)cc2o1,35
CC(C)[Si](Oc1cc(F)cc2ccc(-c3nnc4ccccn34)nc12)(C(C)C)C(C)C,CC(C)[Si](Oc1cc(F)cc2ccc(-c3nnc4ccccn34)nc12)(C(C)C)C(C)C,31
C1CCC2NCCCC2C1,C1CCC2NCCCC2C1,10
C[C@H](N=C=O)c1ccc(Br)cc1,C[C@H](N=C=O)c1ccc(Br)cc1,12
C[Si](C)(C)[N-][Si](C)(C)C~[K+],C[Si](C)(C)[N-][Si](C)(C)C~[K+],10
N#Cc1cc(C(O)C(F)(F)F)ccc1F,N#Cc1cc(C(O)C(F)(F)F)ccc1F,15
Cl[Fe](Cl)Cl,Cl[Fe](Cl)Cl,4
O=C(O)c1cc(Br)cnc1F,O=C(O)c1cc(Br)cnc1F,11
CC(C)CC1CC(C(=O)O)C1,CC(C)CC1CC(C(=O)O)C1,11
COc1ccc(C=O)cc1F,COc1ccc(C=O)cc1F,11
COc1ccc2ncc(F)c(CC(O)CO[Si](C)(C)C(C)(C)C)c2n1,COc1ccc2ncc(F)c(CC(O)CO[Si](C)(C)C(C)(C)C)c2n1,25
COC(=O)c1cccc(OCCBr)c1,COC(=O)c1cccc(OCCBr)c1,14
Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(O)cc3)cc12,Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(O)cc3)cc12,25
CC(C)(C)OC(=O)CC#N,CC(C)(C)OC(=O)CC#N,10
Cc1ccn2c(-c3ccc4cccc(O[Si](C)(C)C(C)(C)C)c4n3)nnc2c1,Cc1ccn2c(-c3ccc4cccc(O[Si](C)(C)C(C)(C)C)c4n3)nnc2c1,28
Brc1cccc2cccnc12,Brc1cccc2cccnc12,11
CC1(C)CCCC(C)(C)N1,CC1(C)CCCC(C)(C)N1,10
O=C(c1cc(Br)ccc1F)c1cc(Cl)nc(F)c1O,O=C(c1cc(Br)ccc1F)c1cc(Cl)nc(F)c1O,19
CCN(C)c1ncc(C(=O)OC(C)C)cc1Cl,CCN(C)c1ncc(C(=O)OC(C)C)cc1Cl,17
Cc1ccc2c(Cl)c(C(=O)O)sc2c1,Cc1ccc2c(Cl)c(C(=O)O)sc2c1,14
CC(=O)C1CCN(C(C)=O)CC1,CC(=O)C1CCN(C(C)=O)CC1,12
C#Cc1ccc(OCC)cc1,C#Cc1ccc(OCC)cc1,11
COCc1c(C(=O)OC)oc2ccc(F)cc12,COCc1c(C(=O)OC)oc2ccc(F)cc12,17
O=C(O)c1ccc(Oc2nc3ccccc3s2)cc1F,O=C(O)c1ccc(Oc2nc3ccccc3s2)cc1F,20
COC(=O)c1ccc2c(Nc3cc(C)[nH]n3)nc(C(F)(F)c3ccc(F)cc3)nc2c1,COC(=O)c1ccc2c(Nc3cc(C)[nH]n3)nc(C(F)(F)c3ccc(F)cc3)nc2c1,31
OC[C@@H](O)Cc1ccccc1,OC[C@@H](O)Cc1ccccc1,11
Nc1cc(Cl)cc(C(=O)O)c1[N+](=O)[O-],Nc1cc(Cl)cc(C(=O)O)c1[N+](=O)[O-],14
CC(C)(C)N(C=O)c1ccccc1,CC(C)(C)N(C=O)c1ccccc1,13
FC(F)(F)COc1nc(Cl)nc(Cl)n1,FC(F)(F)COc1nc(Cl)nc(Cl)n1,14
C=CCCC(=O)N[C@@H](CO)c1ccccc1,C=CCCC(=O)N[C@@H](CO)c1ccccc1,16
Nc1nc2cnccc2s1,Nc1nc2cnccc2s1,10
[N-]=[N+]=C(c1ccccc1)c1ccc(CO)cc1,[N-]=[N+]=C(c1ccccc1)c1ccc(CO)cc1,17
O=C(NC1(C(=O)O)CCCCC1)c1ccoc1,O=C(NC1(C(=O)O)CCCCC1)c1ccoc1,17
OB(O)c1ccc(C#Cc2ccccc2)cc1,OB(O)c1ccc(C#Cc2ccccc2)cc1,17
Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,10
CC(C)(C)OC(=O)c1ccccc1O,CC(C)(C)OC(=O)c1ccccc1O,14
Brc1ccc2c(c1)NCCC2,Brc1ccc2c(c1)NCCC2,11
O=Cc1c[nH]c2ccc(C(=O)OCc3ccccc3)cc12,O=Cc1c[nH]c2ccc(C(=O)OCc3ccccc3)cc12,21
CCOC(=O)c1cccn1NC(=S)NC(=O)c1ccccc1,CCOC(=O)c1cccn1NC(=S)NC(=O)c1ccccc1,22
FC(F)(F)c1cccc(Cl)n1,FC(F)(F)c1cccc(Cl)n1,11
CCCCc1nocc1C(=O)OCC,CCCCc1nocc1C(=O)OCC,14
COC(=O)c1ccc(C(Cl)=NO)cc1C,COC(=O)c1ccc(C(Cl)=NO)cc1C,15
CC(C)(O)C#CC(O)c1ccc(OCc2ccccc2)cc1,CC(C)(O)C#CC(O)c1ccc(OCc2ccccc2)cc1,22
COc1cc(N2CCOCC2)cc([N+](=O)[O-])c1NC(C)=O,COc1cc(N2CCOCC2)cc([N+](=O)[O-])c1NC(C)=O,21
COC(=O)c1ccc2c(Br)nn(-c3ccsc3)c2c1,COC(=O)c1ccc2c(Br)nn(-c3ccsc3)c2c1,19
C=COC(=O)N1C[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)C1,C=COC(=O)N1C[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)C1,35
C=CCCCCN(C)C(=O)[C@@H]1C[C@@H](O)CN1C(=O)N[C@]1(C(=O)OCC)C[C@@H]1C=C,C=CCCCCN(C)C(=O)[C@@H]1C[C@@H](O)CN1C(=O)N[C@]1(C(=O)OCC)C[C@@H]1C=C,29
CC(C)(C)OC(=O)Nc1nccc(Cl)c1I,CC(C)(C)OC(=O)Nc1nccc(Cl)c1I,16
CI,CI,2
CNc1ccc([N+](=O)[O-])cc1,CNc1ccc([N+](=O)[O-])cc1,11
CCc1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1,CCc1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1,20
CCC#N,CCC#N,4
Brc1ccc(COc2ccccc2)cc1,Brc1ccc(COc2ccccc2)cc1,15
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,12
CC(C)(C)NCS(=O)(=O)[O-]~[Na+],CC(C)(C)NCS(=O)(=O)[O-]~[Na+],11
C/C=C(\C)C(=O)OCC,C/C=C(\C)C(=O)OCC,9
CN(C)Cc1c[nH]c2ncc(Cl)cc12,CN(C)Cc1c[nH]c2ncc(Cl)cc12,14
CC(C)(C)OCl,CC(C)(C)OCl,6
C=CCC(=O)OCC,C=CCC(=O)OCC,8
CC1(C)CC(C2CC(=O)c3cc(Br)ccc3O2)CCO1,CC1(C)CC(C2CC(=O)c3cc(Br)ccc3O2)CCO1,20
O=C(O)Cc1cncc(Br)c1,O=C(O)Cc1cncc(Br)c1,11
C=CCC(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,C=CCC(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,18
COc1ccc(Cn2c(O)nc3c(Cl)nc4ccccc4c32)cc1,COc1ccc(Cn2c(O)nc3c(Cl)nc4ccccc4c32)cc1,24
C[C@]1(CO)CCCN(Cc2ccccc2)C1,C[C@]1(CO)CCCN(Cc2ccccc2)C1,16
CC(C)(C)OC(=O)N[C@@H]1CN(Cc2ccccc2)CC[C@H]1C1CC1,CC(C)(C)OC(=O)N[C@@H]1CN(Cc2ccccc2)CC[C@H]1C1CC1,24
CCOC(=O)[C@@H]1[C@@H]2[C@H]1C(=O)C[C@@]2(NC(=O)OCc1ccccc1)C(=O)OCC,CCOC(=O)[C@@H]1[C@@H]2[C@H]1C(=O)C[C@@]2(NC(=O)OCc1ccccc1)C(=O)OCC,28
CN1CCNCC1(C)C,CN1CCNCC1(C)C,9
NCc1ccc(N)cc1,NCc1ccc(N)cc1,9
ClCCl~O=C(O)C(F)(F)F,ClCCl~O=C(O)C(F)(F)F,10
CCOC(=O)c1c(C2CCOCC2)noc1C,CCOC(=O)c1c(C2CCOCC2)noc1C,17
CC(=O)OC=O,CC(=O)OC=O,6
O=C1NC(c2ccc(F)cc2)C(=O)O1,O=C1NC(c2ccc(F)cc2)C(=O)O1,14
CC(C)(C)OC(=O)Nc1cccc(Nc2ncnc(N(Cc3ccccc3)Cc3ccccc3)c2N)c1,CC(C)(C)OC(=O)Nc1cccc(Nc2ncnc(N(Cc3ccccc3)Cc3ccccc3)c2N)c1,37
