,0
AMAA,0.5496916
FAD_11,0.9550797
PCD4DS_LNA_DHA_sn2_c,0.9507393
PGI1c,0.95738953
DEDOLP2,0.9308771
PROt4_2_r,0.9583223
NOS1_1,0.9565653
PLDAGAT_HDE_HDE_LNA_PC_6_c,0.9578836
PG18111Z160t,0.9028062
r1753,0.95825243
HMR_0803,0.9540049
HMR_9185,0.8143416
HMR_1467,0.9478213
DEDOLP1_U,0.93353194
C14770UPKt,0.9370351
HMR_7756,0.9499055
r1642,0.95823014
r2051,0.95824903
HICITD,0.9387549
OMPHHXy,0.9523594
PE18111Z1829Z12Zt,0.9316842
3HAD240_c,0.9227371
ALDD3C161_c,0.93666106
OMPHHX,0.9523903
HMR_0823,0.9509369
PHEHXAtexi,0.58906937
PHADPC80,0.94514126
PLDPC_MYRS_HDE_c,0.9569657
RE3103C,0.94999146
ALGSex9,0.5323329
PLDPE_DHA_HDE_c,0.95659715
METB0AT3tc,0.9581655
TRPSERTYRr,0.94501895
FEex,0.52526003
r2068,0.95824707
r2140,0.9563837
HMR_0280,0.9522219
DAGAH18111Z18111Z,0.9552754
G3PAT140,0.95716614
GLYCOe,0.9156473
NADDPe,0.9428091
CHOLESACATc,0.93838006
NAPRT,0.954174
DNAMTn3r,0.8691022
PLDAGAT_PALM_HDE_GLNA_PE_14_c,0.95777225
3MHISt1,0.94878674
DHORD6,0.9563846
PLDAGAT_LNA_PALM_HDE_PC_3_c,0.95769614
ACMPthc,0.9489543
LYSabc,0.9582533
PCRESOLup,0.66732335
PSSA_HP,0.9445183
OA51PVL,0.9384406
PTRCARGte,0.9565179
ACOADAGAT_EPA_EPA_PALM_c,0.958105
OCT11EFATP_1,0.95524335
PLDAGAT_MYRS_EPA_EPA_PC_1_c,0.95779926
HMR_6839,0.9512055
r0193,0.95343316
AGPATCOA1601819Z,0.95742214
GLUCANabc,0.94251335
TYRCYSGLYr,0.94635886
LEUGLYHYc,0.94508165
PQQH2tpp,0.9410303
NEU22,0.954501
CYSAMPtev,0.92188025
PLDAGAT_HDE_EPA_EPA_PE_14_c,0.9577308
PSSA2_hs_18_2_18_2,0.9343339
HDC,0.95791453
PLPSA21819Z1819Z,0.9559109
r1739,0.95825475
FACOAL_163_6Z9Z12Z_c,0.94652104
r1770,0.9581858
RHAP70tex,0.69945264
FE3HOXR2,0.95125425
HMR_0239,0.9507859
1A25DHVITD3te,0.59023887
PHBADB,0.9329915
CYTMQOR3pp,0.95160353
PLA2PE_EPA_EPA_c,0.9578828
LIDOAMH,0.7999414
PAPA_HDE_PALM,0.9574091
ACOADAGAT1801819Z1845Z9Z12Z15Z,0.94769204
r1790,0.9582692
FACOAL182_1,0.95370835
HSD3B11,0.95534694
BCDO,0.95547825
DGDG181_9,0.93699616
GLUB0AT3tc,0.95757204
PLDAGAT_HDE_MYRS_HDE_PE_15_c,0.95788115
TCDCA6AH,0.9544885
PLDPC_MYRS_OLE_c,0.9558236
ASQDPADS1839Z12Z15Z160,0.9078314
UMPK7,0.9575623
ETHAPT_EPA_EPA_c,0.9578873
OPAH,0.9563637
TTDCEAt,0.9538656
BIRA,0.94174147
PI45PLC_18_0_18_3,0.94726634
PEDS1819Z1845Z9Z12Z15Z,0.95428306
CYSTINEs,0.644941
PEPLC_16_0_18_1,0.9526307
CDIPT_HDE_HDE_c,0.94455826
FACOAL90i,0.9501974
LPEAT_DHA_OLE_sn2_c,0.9573194
PIK4_16_0_18_0,0.94869536
SLDxi2,0.9512697
PSERS_SC,0.90518075
RHAP60tpp,0.921459
GDBTALDH,0.94535697
r2278,0.9562247
r1595,0.9582592
LCD,0.79529446
PVStep,0.95305556
FRNDPR2r,0.9581218
OA9PVL,0.9422399
TREt,0.95317316
PLDAGAT_HDE_EPA_OLE_PC_2_c,0.95743597
r1948,0.95823216
RHA50tpp,0.91331816
URIt4,0.9566522
23DK5MPPISO,0.951319
LPS45TVL,0.66987765
FAS260,0.9540313
GLNASNGLNt,0.89187205
PHEMEt,0.9518654
HMR_0326,0.94878805
HMR_9583,0.89578754
PIK4_18_1_18_2,0.9538421
ADPT2_1,0.88657856
r1674,0.95823526
LPEAT_HDE_ALNA_sn2_c,0.95569456
ALATRPabcpp,0.9258686
PLDAGAT_PALM_PALM_PALM_PE_12_c,0.95790774
ACOADAGAT_EPA_EPA_GLNA_c,0.958057
PLDAGAT_PALM_PALM_LNA_PE_15_c,0.95780504
PROARGASPt,0.87136525
ESTRIOLATP,0.90279776
OA35LVL,0.8963995
NAGINSP,0.9494499
PDBL_4,0.9559286
PLDPC_OLE_HDE_c,0.95720756
NCAMUP,0.9485316
CPL,0.9034088
FACOAL150,0.9481861
FACOAL161,0.9581963
PLBP1I_SCe,0.82194096
PLDAGAT_PALM_ARA_PALM_PC_1_c,0.9577227
RHACOAET60,0.9509635
UHGADA,0.9481624
HDD2CRNte,0.9299057
r1723,0.95824456
RE0926E,0.9486557
RE0958E,0.9163192
HAS2,0.9067422
RE3022C,0.9271852
RE3244C,0.9479032
ASCBOX_1,0.9566099
MTHFR,0.9573347
OALT,0.91485775
PLA2PE_LNA_LNA_c,0.95795095
RE2864C,0.8738358
PLDAGAT_MYRS_EPA_HDE_PE_12_c,0.957912
r1605,0.9582642
PLDAGAT_DHA_EPA_ARA_PE_13_c,0.95760596
HMR_0761,0.95286757
LPEAT_LNA_STC_sn2_c,0.9560209
SUCCACT,0.9577576
GLNHISHISt,0.8595622
OLEICFATPtc,0.95721716
LPS8TST,0.66922265
METTRPPHEr,0.9443633
CA3Sabc,0.94177717
ANSN,0.95447576
DAAD12,0.95218426
r1911,0.95823723
LPS2_18_0_20_4,0.95558035
HMBS_1,0.91323125
GGGT_MYRS_PALM_4_c,0.9561088
HMR_3855,0.9499181
CA2abc1,0.95739806
ACOAD32f,0.9155037
EPISTESTH_SCe,0.8852301
OBFOOLOR,0.9276306
HBZNPT,0.94655704
PLDPE_PALM_LNA_c,0.9561863
HMR_1990,0.95027566
PI45P3K_cho,0.95501834
CLOHtex2,0.9556719
METLEUex,0.95822114
PLDAGAT1819Z18111Z18111Z2,0.954955
r1867,0.9582486
TARTR_D_Et,0.46939725
FldAct,0.95697266
HMR_2296,0.9542836
PGSA160190,0.94259423
PSD181,0.9454304
AH5L,0.9393798
ARGALAPHEr,0.944525
RE0827C,0.9193489
TAGAH18111Z18111Z160,0.955938
PLPSA218111Z1835Z9Z12Z,0.9547
CEPTC_18_1_20_4,0.95126253
RE2476C,0.92184067
PLDAGAT_HDE_HDE_GLNA_PE_13_c,0.9577519
CD6P,0.95592076
LPCAT_PALM_DHA_sn2_c,0.95780224
LPEAT_MYRS_OLE_sn2_c,0.95714587
PCHOLN19_HSt1e,0.94649005
PHETHRLYSr,0.9425799
3OHACMPtev,0.912598
LPEAT_STC_EPA_sn2_c,0.95780265
HMR_2260,0.93570006
EICACP,0.93493783
4H3NPACAM_1,0.95335776
CYSTSERex,0.95519954
PLDAGAT_HDE_MYRS_GLNA_PE_11_c,0.95777977
PLDAGAT_PALM_ARA_PALM_PE_13_c,0.9577341
HMR_2611,0.95098937
PI34P5K_18_1_18_2,0.94378763
ALGAC3,0.9411278
RE2304E,0.6423676
UGLDDS2,0.94847965
LPS9TST,0.6628212
PLDAGAT_HDE_EPA_HDE_PC_5_c,0.9579581
LPS2_LM,0.9391478
5OXPROt,0.9428993
r1862,0.9582638
HMR_0614,0.9475305
OA11PST,0.93353873
AACPS8,0.9566312
GLUt4,0.9577218
RE3238C,0.95308
RTOT1,0.9552611
HISLYSALAr,0.9432483
PLPSD1829Z12Z1835Z9Z12Z,0.9245545
GUR1PPpp,0.5477199
GNDc,0.95560944
r1143,0.9578499
PLDAGAT_HDE_ARA_PALM_PC_1_c,0.9578946
IAMOHt,0.83084834
ETHAPT_OLE_OLE_c,0.9561172
HCITI,0.93073255
DOLPGT3_c,0.9151377
12MGDG181_9,0.9411435
ACLEUte,0.36536196
SALCNH,0.9296082
SALMCOM,0.95377374
r2233,0.9556469
BZDIOLDH,0.9501759
MAGAH160,0.95773757
5OXPROabcpp,0.94152266
TAGAH_HDE_ARA_ARA_c,0.95803195
HYPTROX_cho,0.95684016
VOR2bE,0.9568692
PI4P5K_LNA_LNA_c,0.9491153
PIK3_cho,0.9559533
EHGLAT,0.94687545
PLDAGAT_PALM_EPA_LNA_PC_6_c,0.95792645
TAGAH1601819Z18111Z,0.9562592
GLPT,0.8406944
OHCUS,0.94745433
PLDPC_HDE_LNA_c,0.95615655
MM3,0.9368779
PLDAGAT_HDE_EPA_DHA_PE_13_c,0.95764554
AGPAT182_9_12,0.95406383
ACAPS,0.946662
GGDAPO,0.940776
CYSTHRNaEx,0.9582519
HMR_0290,0.951226
OA45PL,0.93707484
PCOAH,0.9503333
PLDAGAT_MYRS_ARA_HDE_PE_11_c,0.95765275
RE2635C,0.9516285
5MET3OH,0.923516
LPCAT_MYRS_ETA_sn2_c,0.9538961
HATBH,0.9197907
PLDAGAT18111Z1819Z1819Z3,0.9558452
FASC160ACP,0.95758235
RHAT40tex,0.6955006
CAATPS_1,0.95736957
PLDAGAT_OLE_HDE_OLE_PE_11_c,0.9569829
RE3470C,0.95035297
OA60LL,0.9115264
DAGK_LNA_ARA_c,0.95405275
UMPK6,0.9576369
KOKDO_LIPAtetra,0.9471655
XMPtr,0.42000544
ADEt,0.9487783
FDMO5,0.9379875
IPCS226_SC,0.95015085
PLDAGAT_MYRS_EPA_GLNA_PE_11_c,0.9577982
PLA2PE_DHA_PALM_c,0.9580863
THRTYRMETt,0.87399393
ETHAPT_DHA_PALM_c,0.95665336
PI45BPP_LM,0.91923946
ICDCHOLt2,0.9469047
LPAMt,0.9197423
PGPP_MRSA,0.9325252
SEMETHL_c,0.9283451
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.7674308
15HPETATP,0.94251025
G3PCT_2,0.95736456
PLDPE_DHA_ALNA_c,0.95308584
FBP26,0.9558018
CERDA18_c,0.9541249
PLDPC_LNA_STC_c,0.9540632
PLDAGAT_HDE_PALM_PALM_PE_10_c,0.9578932
ARGDI_1,0.95810294
CYSLEUTHRt,0.8587523
OMBZLM,0.9534546
2MACPT,0.9471193
CE4890te2,0.93434215
RE2633C,0.9091433
MGDGE182_9_12,0.9337988
PLDAGAT_HDE_PALM_PALM_PE_15_c,0.95789355
ARGR,0.9542446
RE0567C,0.92069364
CEPTE_16_0_16_0,0.9472056
PLDAGAT_MYRS_EPA_PALM_PC_6_c,0.95793706
PAPA_LNA_DHA_c,0.95345014
CDS_18_1_20_5,0.9258261
PHAPC140,0.9465124
MHPGLUT,0.94984907
PLDAGAT_HDE_EPA_GLNA_PC_2_c,0.95786595
HMR_0170,0.88235617
DHNAOT,0.9546346
PCHOLAR_HSABCt,0.9461653
FECRMtonex,0.9450022
PLDPC_PALM_GLNA_c,0.95554185
PLDAGAT_MYRS_EPA_DHA_PE_11_c,0.9576408
4OD2,0.9274153
ARGTYRVALr,0.94255507
PELINETH,0.8983546
PLA2PC_OLE_OLE_c,0.95771736
2HBO,0.95743906
ETAPCT,0.9535205
PLDAGAT_MYRS_EPA_ARA_PC_5_c,0.9577732
QOR2,0.9098141
OA1_3_19LL,0.904905
NBAHH_ir,0.95640105
OA53LST,0.8984382
DCATDc,0.9529622
PE1801845Z9Z12Z15Zt,0.9347604
SULR3,0.9577801
DAGK_HDE_DHA_c,0.95550483
r0795,0.946624
MANt1r,0.9558144
PLA2PC_EPA_DHA_c,0.9578454
OPMEACPD,0.937782
DGDG183_9_12_15,0.93531716
GLUASNLEUt,0.87098026
ICITt_kt,0.9414439
ACYP,0.9561758
PLDAGAT_OLE_EPA_EPA_PE_14_c,0.95761406
FAEL205,0.9570984
PE2LINL_HSABCt,0.9446382
PHYTFDH1,0.9527208
r1611,0.9582128
VCOAD,0.9512305
OA52PVL,0.9355504
HMR_0200,0.95605314
LPEAT_OLE_HDE_sn2_c,0.9580279
DAGAH_HDE_DHA_c,0.95657915
RE3051C,0.9463929
NDP8,0.9567909
NaKt_1,0.95789826
IM4A,0.9169313
FECOSTESTH_SCe,0.8921897
ASPTRS2,0.95263916
LPS63TVL,0.6624372
RE3225C,0.94731975
HMR_0015,0.045402564
PE12_HSABCt,0.9485577
AMPTASEGS,0.95160615
NOX,0.95826644
PLDPC_HDE_GLNA_c,0.9558848
HARAAT,0.6452942
LPS2_18_1_20_4,0.9549031
PLA2PE_OLE_MYRS_c,0.95687604
HISPHEARGr,0.9468659
PVD3,0.9461653
r0001,0.8508451
PG1819Z160t,0.9271699
PLDAGAT_EPA_EPA_PALM_PC_6_c,0.9579408
GALURt2r,0.9371936
GLACO,0.9467438
RE1653C,0.9183351
PCHOLET_HSt1e,0.94454
CHOPT_HDE_EPA_c,0.95792353
3HAD120,0.95135283
13PPDH,0.9462098
7BHGLZGLCABCt,0.90065473
MCBTFtpp,0.9470087
SPRMS,0.94835687
FFSD_2,0.95499736
CRGLZtev,0.9309815
r0220_1,0.95563096
SQD2_180,0.92142785
OA48LL,0.90594786
FDMO4_1,0.95043105
CEPTC_16_0_18_4,0.9526198
6MELVSTthep,0.6100626
LPS16TST,0.66295695
MACPMT,0.9562969
FTCD,0.95468044
r1861,0.958209
BMOCOS,0.939555
DMHDRFS,0.9471753
H23KMP,0.9258716
THFGLUS_1,0.956795
DDSMSTOLD,0.9534133
FPGS4,0.955297
r1576,0.95827925
ACTNt2r,0.9483868
RE3018C,0.9516079
DIHOLINETH,0.8807816
FPGS,0.95609
PHETRS_1,0.9543839
AASS_c,0.9549855
ASPHISCYSt,0.8959007
G12MT1_L,0.9282283
SMS9,0.9511514
PLPSA21801845Z9Z12Z15Z,0.95451653
OA51PST,0.9367733
HMR_2433,0.94555795
LVSTPGPtu,0.93502474
CGPT,0.85033435
PI4P5K_16_0_20_4,0.9487699
PLDPC_HDE_PALM_c,0.9572343
PPAP_16_0_20_4,0.9541851
TM1601819Z,0.9386324
PPNDH2,0.9450989
DHDDS_c,0.95564836
PLDPC_EPA_ALNA_c,0.9551683
GLYC_St,0.74308676
FAS160ACP,0.9576711
PLDAGAT_HDE_HDE_HDE_PC_3_c,0.9578578
4H3NALDD,0.933909
PLDAGAT_EPA_EPA_GLNA_PC_1_c,0.9578692
PPAP_16_0_18_2,0.955417
PLDAGAT1819Z18111Z1819Z3,0.95572484
r2275,0.9536407
METRR,0.94474655
G13MT_cho,0.9419684
CITt3pp,0.95663285
r1982,0.95821744
CPGNUtpp,0.94315326
CYTDK1_1,0.95816135
DEDOLP2_L,0.92887956
LEUASNASPt,0.84729034
LNELDCt,0.9511338
PICH,0.91779953
PIP3P_EPA_LNA_c,0.94296646
MX15PSL,0.9483299
SRCHD,0.8917717
r1791,0.95823425
C142OHe,0.6874852
r1851,0.9582266
PLDAGAT_EPA_EPA_PALM_PE_16_c,0.95793885
URCYT,0.8866964
HISD_c,0.95597523
HISARGSERr,0.9418579
DSMSTOLD,0.9504866
PCHOLHSTDe_1,0.9579991
PEPT_HP,0.9329597
O16AP2pp,0.9151605
APTRS,0.92330164
3H3MGLTc,0.92491853
9MDAM,0.93374664
RE1527C,0.74798214
THRS_2,0.9561366
RE1711C,0.95375
OA38PST,0.9378284
SMS_cho,0.949925
AGPAT1_18_2_18_3,0.94252837
26DPAi,0.8848268
ETHAPT_STC_LNA_c,0.9555888
6MPURt,0.66902906
DAGK_hs_18_2_20_4,0.95377636
OCTD,0.9409506
PIACGT_18_0_18_1,0.94159853
PLA2_1_16_0_16_0,0.9522928
HMR_9180,0.9480632
MNabc_rev,0.95327073
PHOA630um,0.85704553
PLDAGAT_EPA_EPA_GLNA_PE_11_c,0.9577872
PLDAGAT_EPA_EPA_PALM_PC_7_c,0.95793235
GLUARGLEUt,0.884996
OA41LST,0.90167373
IBTOLt,0.584681
r1498,0.9511543
CYSTRS,0.9545282
r0611,0.94478124
MOAT,0.9376311
IDHPOXOXb,0.9456183
PLDAGAT_HDE_EPA_HDE_PE_15_c,0.9579021
HISLYSILEr,0.9465045
PLDAGAT_HDE_EPA_HDE_PE_14_c,0.95792526
D_LACt2,0.9472655
r2307,0.9555487
4HALDD_1,0.9547054
ORNCD_1,0.9568214
PLDAGAT_PALM_EPA_EPA_PE_10_c,0.9577246
r1554,0.9582626
G6PI3,0.9568765
ETHAPT_HDE_EPA_c,0.95789135
ERGSTESTH_SC,0.9494218
PAPT,0.9291223
DOLPGT3,0.9205589
DIPEPabc6,0.90920824
CE7083t,0.9195115
3MOX4HOXMte,0.76621985
PIP3P_LNA_HDE_c,0.9433319
C142CPT1,0.9059126
PCHOLN1836_HSt1e,0.9469869
PAPA_MYRS_ALNA_c,0.9524875
PLDPC_HDE_ARA_c,0.956163
MIPCS224_SC,0.9470629
PIPLC_HDE_EPA_c,0.9535855
DES21,0.9336133
OA18PL,0.93323785
r0093,0.87427217
OHEDH,0.77674186
KSTD,0.9493707
PABB,0.9145385
DAPO,0.9520968
EPOXTACteb,0.9200202
AATA,0.95481086
CBIAT,0.94975966
OA3_10F,0.9405143
OA59LL,0.9009548
PYOVDtex,0.90589505
CTPTHD,0.9366892
PLA2PE_STC_OLE_c,0.95784575
RE2252C,0.89393127
RE2850C,0.9538206
PAPA_LNA_MYRS_c,0.95276165
PCD12DS_LNA_OLE_sn1_c,0.9569586
MPTS,0.94216305
DAGt_cho,0.95163023
HADPCOADH,0.7886704
r1979,0.9582175
LPL2,0.93171597
BILIVERDtex,0.89691144
AGPATCOA_HDE_STC_c,0.95537174
THMPP,0.9563254
ACOADAGAT_PALM_HDE_HDE_c,0.9580525
3DHCDCAS,0.95524913
PALGSKT,0.9502206
RECOAH11,0.94706076
HMR_0325,0.9515399
7KILTCHOLt,0.94675255
INSt,0.9544813
NEU31e,0.94096154
PLDAGAT_HDE_HDE_GLNA_PC_7_c,0.9578125
PLDAGAT_MYRS_EPA_GLNA_PC_8_c,0.9578708
FEROXGtex,0.53942466
PHOA510um,0.8977642
1A25HVITD2t,0.0667139
DOPACHRMDC,0.9519881
PCW3DS_OLE_EPA_sn2_c,0.9576158
5APTNtex,0.6952586
r1844,0.95825857
PI4PLC_18_0_18_2,0.952276
FA1821ACPH,0.9268287
AFLBURPPAAMH,0.9311301
PLDAGAT_PALM_EPA_LNA_PC_4_c,0.9578987
EDTXS5_kt,0.9270388
GLYMETtex,0.7227641
LIPIDAt1ex,0.9278134
1AGPEAT18111Z1819Z,0.9559339
LPEAT_STC_MYRS_sn2_c,0.9568446
AMYL2,0.95611554
RE2360C,0.9222432
SPH1Pte,0.7640257
LEUTRPt,0.84537226
PPTGS_TB2,0.8904789
MELATN23DOX,0.9476311
r2060,0.95824754
OA42LST,0.91058147
r1519,0.952847
HMR_2363,0.93758893
STS2,0.95648515
LPCAT_DHA_MYRS_sn2_c,0.9570668
NDP10ex,0.92927635
r1581,0.95827335
PI4P5K_16_0_16_1,0.9547503
PLDAGAT_HDE_EPA_GLNA_PE_14_c,0.95781904
NORMETEt,0.9389619
r1411,0.6253441
CEL6abc,0.92020047
ALGE5,0.9223584
ETHAPT_MYRS_ALNA_c,0.9537778
NN5HBPRT,0.9351094
AACPS3,0.95800203
DASCBR,0.95727724
OA3_10LST,0.9058232
PAP_LLA,0.95142925
PQQH2S,0.93731797
UDPARMNDH,0.9487347
r1823,0.9582621
4HATVLACteb,0.9487449
PCHOLLINL_HSt1e,0.9446625
TMHAS6,0.88790125
OA58PL,0.9339683
AGPATCOA_STC_STC_c,0.95541936
PLDAGAT_MYRS_EPA_MYRS_PC_6_c,0.9566791
EGMEte,0.5658102
HMR_0812,0.9271103
BUTt,0.95744973
IP3DH,0.89488345
TAGAH_pf_16_0_18_0_18_0,0.9443152
URIK3_1,0.9571745
LPEAT_OLE_LNA_sn2_c,0.9579187
GLZABCteb,0.93442243
LPLIPAL1G140pp,0.94313776
LPEAT_MYRS_LNA_sn2_c,0.95791245
AM4N9CShc,0.94054353
MI4PP_2,0.95690566
GGH_6THFe,0.91880673
PACALDt,0.86383194
r2270,0.95503956
PHEB0AT3tc,0.9581418
ARGDHpp,0.9096966
TAGAH_PALM_PALM_LNA_c,0.9580539
r2017,0.95819247
IACGAMS,0.9521815
CHCD,0.92848945
r1603,0.9582648
PLDAGAT_LNA_EPA_ARA_PE_10_c,0.9576899
TRDR2,0.9420838
3HAD100,0.9506775
PIP3K_EPA_EPA_c,0.94411576
r0355,0.9573701
GTHRDt2,0.9581798
OA63PST,0.9332162
GLCTR2min,0.9327596
PLDAGAT_HDE_HDE_GLNA_PC_2_c,0.9577965
PLDAGAT_MYRS_EPA_EPA_PC_5_c,0.95782167
PLDAGAT_MYRS_EPA_PALM_PE_11_c,0.95794415
GLNTHRNaEx,0.9582592
GTHRDt2_1,0.9581545
PACt2r,0.94361943
PLIPA1G181d11pp,0.9334791
PHYCBOXL,0.9569636
UDCPGT,0.9530125
PLA2PE_HDE_HDE_c,0.95800054
r1900,0.9582126
2HXICDH,0.9415923
KAS1,0.95351434
UREA2t2pp,0.9516647
5HOMEPRAZOLEte,0.67378867
TMDtd,0.9504918
LCAT45e,0.95176303
HEPK2_kt,0.9390676
PLDAGAT_PALM_PALM_LNA_PC_3_c,0.9578676
IPDPS_syn,0.9574266
2HXMPt6,0.8771863
4PYRDX,0.9293275
TAGAH_HDE_PALM_PALM_c,0.95808303
MI4PK,0.95298016
PS180abcpp,0.9216706
PI45PLC_16_0_18_0,0.95193714
RE2854C,0.92417866
r2081,0.95728344
PLDAGAT_MYRS_EPA_HDE_PC_5_c,0.9579626
r1573,0.95827377
GALSGLT1le,0.95712465
r1926,0.9582427
LPEAT_STC_DHA_sn2_c,0.9577294
UAGCVT_1,0.9531301
AGPATCOA_MYRS_DHA_c,0.9559039
CRVSM24teb,0.913611
DAGAH_PALM_OLE_c,0.95778775
KAT22,0.9379559
r2354,0.9553109
ETHAPT_PALM_HDE_c,0.9580249
ETHP,0.957612
FASC181ACP,0.9571147
GALS1,0.90913826
CPGNUtex,0.9249033
r0644,0.95280105
OPETI,0.9193562
CYANt,0.7707233
LPLIPAL2ATE181,0.92671
ALDR,0.9489461
DHCERD4DS_c,0.950128
GDH2,0.9222991
PI34P5K_18_2_18_2,0.94413286
RTOTAL3t,0.9547776
CLPNDt,0.95037353
CHOPT_DHA_STC_c,0.9544039
PHADPC121d6,0.9417333
PEPTIDO,0.83930314
C8CRNe,0.88756776
PLDPC_PALM_EPA_c,0.956806
PYRDC2,0.95665735
PHDCAt,0.7290908
BILGLCURte,0.9568038
ACOAD5_1,0.931017
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0667139
PROTS_LLA,0.7585573
r1613,0.9582565
r1856,0.9582549
OA43PVL,0.9348748
PLDAGAT_OLE_PALM_PALM_PE_14_c,0.9578771
CE2510ABCt,0.9530398
POR3b,0.95753217
THMDt4,0.9532167
DMSOR3,0.94858205
GAO2_cho,0.77256936
OA9PST,0.9420649
AMITKP,0.954375
QULNtr,0.8746903
OA4LST,0.9207188
LPCAT_MYRS_PALM_sn2_c,0.95805216
PCD5DS_STC_ARA_sn2_c,0.95503336
PLDPC_MYRS_STC_c,0.9546561
PEFLIP_cho,0.9385373
GAT1_SC,0.95161134
ADCPS1,0.9313807
RE1920C,0.9171136
DEDOLP2_U,0.9287628
PLDAGAT1819Z1819Z18111Z3,0.9555097
MELATNte,0.8398243
ASNSERNaEx,0.9582369
CHOLESTle_1,0.95675796
PIK4_16_0_16_0,0.95418006
LPCH2055Z8Z11Z14Z17Z_sn1_c,0.9580409
ETHMALCOAc,0.95066196
TAGAH_HDE_PALM_LNA_c,0.95802647
TAGAH_MYRS_EPA_ARA_c,0.9580631
TAURt4_2_r,0.95715195
3HPVStep,0.9474309
SERPT,0.9520736
PLDAGAT_HDE_ARA_PALM_PE_13_c,0.9579061
OA52PST,0.93422186
ATPADT,0.9103246
PCHOLN15_HSt1e,0.947158
GGGT_EPA_EPA_2_c,0.9557072
MI123456PP,0.95556545
DHBSZ3FEexs,0.7379229
LPCAT_OLE_DGLA_sn2_c,0.95482737
r1596,0.9582242
GLCt2,0.95764893
MEPIVESSte_cho,0.9495836
ALAt4,0.95831114
PLDAGAT_HDE_MYRS_LNA_PC_6_c,0.9579105
PLDAGAT_LNA_EPA_GLNA_PE_12_c,0.9577706
GLN_NAct,0.9582949
ETHAPT_EPA_OLE_c,0.9557633
PSSA1_cho,0.9542073
MOAT2,0.9448681
ARBTNabcpp,0.94591606
HMR_0362,0.9581976
LPEAT_OLE_PALM_sn2_c,0.95806354
RE1699C,0.8969946
TTONtex,0.54728353
PY5CCR,0.95732945
r1896,0.95823723
r1760,0.9582554
DAGK_DHA_PALM_c,0.9553844
r2344,0.95654064
r1693,0.95825857
SLFAT,0.95649225
MEHLER,0.95834297
RE2680C,0.9458654
PLDAGAT_PALM_EPA_DHA_PE_9_c,0.9576231
r0649_1,0.93391013
G3PAT1819Z_c,0.95798665
GLYPHEtex,0.91854763
PLDPE_HDE_ARA_c,0.956138
FOLD3_1,0.9535578
PLDAGAT_HDE_EPA_PALM_PE_10_c,0.9579538
PLDAGAT_PALM_EPA_LNA_PC_5_c,0.9579454
FAS160,0.95812494
TETPENT3t,0.94971967
DADNt4,0.95495
RTOT2_cho,0.9522996
EBASTINEte,0.12454511
HMR_0854,0.9413386
PLA2PE_STC_GLNA_c,0.9579424
PLDAGAT_MYRS_HDE_HDE_PC_3_c,0.957842
HEPK1_kt,0.94149804
VALPROTRPt,0.8454016
GLCNACPT_cho,0.94681805
LPS35TL,0.71670735
SQGH,0.86359185
I2FE2SS2,0.94934285
EAR120y,0.95337766
UDCHOLt,0.956998
pa2_ST,0.8422172
DAGK_HDE_MYRS_c,0.9569674
NRPPHRVESSEC_1,0.95755434
3HPPD,0.9551935
PAPA_PALM_ALNA_c,0.9523741
PLA2PC_HDE_PALM_c,0.9581109
ACOAD11f,0.9478746
Lpipecolt,0.93580455
PAIL_hs_SECt,0.9529637
LKYNRtr3,0.9510249
CYRDAR2_2,0.9502616
IBUTOHt,0.78388214
PLDAGAT_HDE_EPA_PALM_PC_8_c,0.957961
LPS57TST,0.57276785
PLPSD1801819Z,0.95744
OA13F,0.94022936
OA9_46PVL,0.94415146
3OXOADPt_ex,0.63363004
MG3_c,0.92956483
MLTAS,0.7130466
SERLYSHISt,0.84536386
RECOAH2,0.8807836
HMR_0321,0.95133615
GGGT_OLE_HDE_1_c,0.9562191
PCW3DS_HDE_ALNA_sn2_c,0.95693403
AGPAT1_16_0_20_5,0.950904
FATP8t,0.9552171
FAD_26,0.9503134
O16AUNDtpp,0.9315635
GALR1TRA1,0.9296236
DGDGS_MYRS_PALM_c,0.9565067
METOX,0.95789385
SBT_Dt,0.68024117
H4MPTS16,0.9311564
CYOO_HP,0.9491023
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.12912826
NKCC2t,0.95771766
D23APt,0.7651314
PTVSTLACtev,0.0667139
r2297,0.9536664
OCTACP,0.9563266
CYSDES,0.9479527
OCTEACP,0.95474803
GBSIDEte_cho,0.1509985
GPAM_hs_20_4,0.95161545
TAGAH_MYRS_ARA_HDE_c,0.9579199
CE2176t,0.88364124
PLDAGAT_HDE_EPA_EPA_PE_11_c,0.95772743
DAGK_hs_18_1_18_1,0.95516264
OAO4t3exmin,0.85809404
CYSACMPAChc,0.9411245
GTRNA,0.89081717
PLDAGAT_EPA_EPA_DHA_PC_4_c,0.9576824
PLDAGAT_PALM_ARA_PALM_PC_7_c,0.957715
OA16LVL,0.9055047
56EPPVSteb,0.924554
LIPAAabcpp,0.9518573
TRPTYRGLNt,0.845453
FORt3,0.95801276
PRAMPC_1,0.8217842
PCW3DS_PALM_EPA_sn2_c,0.95762014
MDZtd,0.9234169
PAPA_EPA_ARA_c,0.95472336
