,0
CODSCL6BMT,0.9488922
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.9472825
LPEAT_STC_STC_sn2_c,0.96070105
12HARACHDte,0.9172717
TRPt4,0.96154016
GUAC,0.9566861
D_3AIBt,0.67262447
ARSENBt2,0.93230706
G6PADH,0.9595743
EDTXSF180,0.9425746
GLCNACPT_U,0.9407534
HMR_1742,0.8634101
FACOAE80,0.9602108
LIPOS2,0.95480084
ECTOabcpp,0.9068611
MGDGE183_6_9_12,0.93231267
OA9LST,0.900007
NADPQNOXR,0.95661485
MCLORi,0.9500202
RBL_B_Et,0.29932442
TMN,0.95914704
LPS2_18_1_18_1,0.9587742
10MUAM,0.9359536
CODSCL4MT_1,0.95146066
GPIAT_18_0_18_1_16_0,0.8156603
DAGK_hs_18_1_18_2,0.9579902
PI4P5K_LNA_EPA_c,0.95085347
DAGK_HDE_LNA_c,0.95764107
LPS18TL,0.6297345
LAAL2,0.95682794
PLDAGAT_HDE_HDE_HDE_PE_16_c,0.9610594
GLCMAN600a_e,0.9177225
HATSH,0.92985463
ETHAPT_STC_MYRS_c,0.95824575
HMR_0329,0.9520202
LNELDCCRNtr,0.92368674
MYC1CYC2,0.9437658
RE2445E,0.014560634
SQD2_182_9_12,0.9243228
PAPA16018111Z,0.960435
VOR3b,0.9595226
GTLOA67I,0.9386916
r1631,0.96150744
XAH,0.9489481
NADPPPS,0.961596
RE1925C,0.9527001
SMS6,0.95314074
P5CDEG,0.95153445
r1742,0.96149683
GLUDGE_HDE_HDE,0.9422496
25HVITD3tin,0.9397313
PC_TBt,0.50955284
PLDAGAT_PALM_EPA_ARA_PE_16_c,0.96088535
RE2872C,0.8662395
QUIN2tpp,0.9481774
NTD4pp,0.91701335
PIPLC_18_1_18_2,0.95687866
r2359,0.9583248
AHMMPDPT,0.95270085
RE1525C,0.71515113
GMHEPPA,0.9320475
ACP1p,0.86617965
DAGK_OLE_DHA_c,0.9581955
PSCLYStex,0.54006886
CE2510t,0.9560358
SUCCt3pp,0.96092016
DVALabcpp,0.9149948
ACHVESSEC_1,0.960225
ILEATB0tc,0.9613635
ACONTa_1,0.94984025
ACACCT,0.960923
PE14_HSt1e,0.9463153
P4502C92,0.9093898
RE3630C,0.9422692
GTLOA6_14,0.942597
RMD,0.94839126
GLCTR4N,0.9321389
NH4t3pp,0.96070224
LPSGTR3_kt,0.9317491
PLDAGAT_PALM_PALM_LNA_PE_9_c,0.9610052
GALS4,0.8885367
APRGSTRNt1e,0.94843084
FATP4t,0.9582391
PCHOLN225_HSPLA2,0.95464915
DSMSTOLR,0.9545773
LPCHOLt,0.9566551
THACH,0.91562474
PLA2PC_STC_ARA_c,0.96111536
CATC162E_c,0.8865325
4OT,0.9353209
METSOX1abc,0.92865515
GLNB0AT3tc,0.96140766
P4503A5,0.87812704
METte,0.9388126
GPDDA3pp,0.9495697
CE6031t,0.567799
IBUP_Rtdu,0.914952
PE140abcpp,0.956422
PLDAGAT_HDE_HDE_GLNA_PE_11_c,0.9609593
BANDMT,0.78972954
CU2t2ex,0.95411056
r1627,0.9615054
MK9t,0.03297695
PI4PP_18_2_16_0,0.9568029
4OD,0.94391143
CE2512te,0.95506203
OXPTNDH,0.9546732
LPS58TL,0.6170106
RTOTAL3FATPc,0.9583305
SUCSALte,0.85492885
ATAH_1,0.9504824
2H3MBDH,0.9460333
OA16LST,0.9038012
PACt3,0.95664626
DAGK_hs_18_2_18_2,0.95675075
r2193,0.95989317
CDS_18_2_18_1,0.9500663
RE2273E,0.5857409
LIPOS,0.9478111
CLBH,0.95859736
r1786,0.9615049
PHAPC100,0.948745
RECOAH22,0.9522023
DACTPP,0.9610001
PLDAGAT_HDE_MYRS_PALM_PC_7_c,0.96112394
TRPLYSt,0.8853528
RE2870C,0.8983212
SERTRPHISt,0.85957485
SQDGS_HDE_PALM,0.93025017
MALTPTtexi,0.94400066
GLZtd,0.92822874
RE0937E,0.47246885
AALDCDLsi,0.9559724
31DMTtep,0.8994203
PHER,0.9564981
PGS_PO,0.95382404
C10DCc,0.898517
FACOAL1812_1,0.95830685
LYSTRPARGr,0.9455508
GGGT_PALM_PALM_5_c,0.9593415
PHBADD,0.9037902
RBFSa_1,0.87415534
2HATVLACteb,0.953397
r1673,0.9615007
COALDDH,0.94012433
DVOCHR,0.95730096
CSASULPhc,0.94649047
r1801,0.96150017
PCHOL2LINL_HSPLA2,0.9546077
BKCT,0.9155296
MOADC,0.9502545
ECOAH14,0.9440744
GGLGH,0.94116646
PASYN_SA,0.89225143
PLDAGAT_OLE_HDE_OLE_PC_2_c,0.9605102
TAGAH_OLE_PALM_PALM_c,0.96129984
VALATB0tc,0.9613981
PIP3K_LNA_EPA_c,0.9444066
SHCD,0.898998
TAGAH1819Z1819Z160,0.95891756
DAGAH_HDE_ALNA_c,0.95835227
PLA2PC_OLE_ALNA_c,0.9599518
ACOADAGAT_HDE_ARA_HDE_c,0.9612714
IPPT,0.89715093
COALCDH,0.92633736
SFCYSc,0.9345064
PE1829Z12Z1835Z9Z12Zt,0.92978156
DGC3D,0.7169587
URFGTT,0.6374542
ACSPHAC100,0.95541286
UDPGLDC,0.94148946
TAGAH_PALM_PALM_PALM_c,0.9613257
UAGAAT2,0.9462523
NOR_syn_1,0.96094227
ASPGLUr,0.9479104
FUCGALFUCGALACGLCGALGLUSIDEte_cho,0.072327085
HMR_2771,0.9062002
ALGSex6,0.56576455
PHESERTRPr,0.95022124
PLDAGAT_HDE_PALM_PALM_PE_9_c,0.9611128
OMLT,0.93934226
OA16PVL,0.9386793
BTCCPL,0.8850252
DHNAPHT,0.9572175
PUACGAMS,0.9289754
ARABD,0.93774426
PLDAGAT_PALM_EPA_GLNA_PC_7_c,0.9610583
ACChex,0.960514
11MHDOD,0.91331106
GTPtex,0.89343226
ECOAH3,0.9525028
TDSK2,0.9383411
r2284,0.9592085
PLDAGAT_MYRS_EPA_DHA_PE_13_c,0.96089804
RE3343C,0.713141
r1806,0.9614565
PPItex,0.9585781
5ADTSTSTERONESULT,0.94201016
OA50PST,0.9385116
42A12BOOX,0.9596516
HACD7,0.953425
ETHAPT_LNA_STC_c,0.9565546
PHEASPt,0.8788444
PLDAGAT_LNA_EPA_ARA_PC_1_c,0.96094984
GGH_5THFe,0.9363104
HMR_0868,0.9382477
r2300,0.9568215
ACOAM,0.95524615
PLDAGAT_OLE_HDE_HDE_PC_8_c,0.9610386
PRCOA1,0.94345677
ATPS4rpp_1,0.9615805
TRDRf,0.96042395
LPCAT_OLE_GLNA_sn2_c,0.96120214
BZt2_pp,0.901303
GSNK,0.96056277
ADNt2pp,0.95748705
HDCEAtexi,0.9581006
HKNDDH,0.9570993
SUCASPtpp,0.95924675
FECRMR1,0.9563428
BZALt,0.9229735
GLULEUr,0.948906
ACPT1819Z1819Z,0.95146614
PLDAGAT_PALM_HDE_PALM_PC_8_c,0.96113163
SQD1,0.95972085
3GMPtex_1,0.9457605
ACSPHACT60,0.95460266
GK_adp,0.96114945
PLDAGAT_OLE_EPA_EPA_PC_1_c,0.9608852
PLDAGAT_PALM_MYRS_PALM_PC_7_c,0.9609614
PLDAGAT_EPA_EPA_GLNA_PC_6_c,0.96108955
PLA2PC_MYRS_ALNA_c,0.9599758
ASPGLUTRPr,0.9488851
HPPPNtex,0.89861566
LPLIPAL1E140pp,0.9477806
GLCGLYCtex,0.50200397
PROt4,0.9615642
r1563,0.9615075
CREATtpp,0.9389305
DAGAH_STC_PALM_c,0.9595252
HMR_2633,0.95454216
NARK,0.9589703
PLDPC_DHA_STC_c,0.95771146
RHACOAE70,0.9529547
PHELEUASPr,0.94566196
RE0690C,0.94587874
MSULR,0.9584139
RE3477C1,0.9528341
NP1_2,0.9574951
TRPMETARGt,0.9010507
r1615,0.96148616
RHACOARP40,0.95370394
CHACH,0.90723234
HMR_8576,0.92973536
VALDHr,0.9602277
IDOND,0.95712936
ALCD25xi,0.95526564
POX2,0.96066266
colipa20Oagtex,0.7201562
DGTSD5DS1819Z1835Z9Z12Z,0.9540416
PIP4K_HDE_LNA_c,0.9523383
LPS59TL,0.49349445
LNLCCPT2rbc,0.9561739
PLYCOI,0.6526424
SGSAD,0.93832713
PLDAGAT_PALM_PALM_GLNA_PC_5_c,0.96103376
GLNTRPGLUr,0.943947
O3D1,0.94908077
PLA2PC_OLE_STC_c,0.9599037
PLDAGAT_HDE_EPA_EPA_PE_9_c,0.9608945
DXYLUDtex,0.61979526
F4NH,0.9353695
PHEGLNPHEr,0.9454214
PTVSTtep,0.9449656
r1662,0.9614781
LNLNCACPT1,0.9120393
XYLULte,0.9318313
HPYRDC,0.95911205
PTHPS,0.9573946
G12MT2_U,0.8581041
ALAATB0tc,0.9613983
PAT2,1.0885433e-12
PLDAGAT_PALM_EPA_DHA_PC_1_c,0.9608771
TXA2te,0.7532384
MALACPD,0.936557
APH161,0.9337261
VALLEUPHEr,0.94383633
35DHPVStep,0.8950608
C12DCe,0.6069573
GLCMAN600b_e,0.91991454
BUTt2rpp,0.9587014
RE3172C,0.92402536
4PEOR,0.9386543
NFORTYRt,0.5503789
r0390,0.8883514
MG2t3_2pp,0.958027
HMR_0300,0.95397353
PLDAGAT_HDE_PALM_EPA_PC_6_c,0.96096915
SBPP3,0.95834255
ATVACIDhc,0.9568214
34DHCINMtex,0.5686794
PLDAGAT_MYRS_EPA_PALM_PE_14_c,0.9611732
PHAP2C141,0.95032007
ETHAt2pp,0.9526551
PPND2,0.9540341
ASNt4,0.96155435
LACpts,0.94939613
LPSSYN_HP,0.9134177
PLDAGAT_DHA_EPA_DHA_PE_9_c,0.9607592
ECAtpp,0.9403173
G13MT,0.93303066
LAPCOAe,0.93993974
PI4P3K_18_0_18_0,0.94683516
BTNCCPP_c,0.9389115
F430S5,0.8175556
HMR_1989,0.9570782
ACMAMT,0.9463298
BTND1,0.9539052
RE1236C,0.9293699
3OAS180,0.95480096
DAGAH_EPA_EPA_c,0.96104
CRVSM1SPhc,0.90135604
FACOAL181d6t2pp,0.9112195
URIK1_1,0.961268
HMR_9581,0.8921556
PHETYRGLNr,0.94954777
GG15DAPS,0.95375174
LPS66TVL,0.60046434
RE3152C,0.9322995
DHSQDS2,0.93084073
CDPDAGS_LNA_HDE_c,0.9495939
PLDAGAT1801819Z18111Z3,0.9584135
DAGAH_EPA_ALNA_c,0.9583619
CE0328t,0.9587508
HMR_2269,0.9308719
RDXR,0.9577129
DMAMT,0.9508528
DAPabcpp,0.9387477
ACGALpts_1,0.95077866
ASCBptspp,0.9374392
DCSPTN1t,0.9539346
KAT19,0.93947583
PLDAGAT_EPA_EPA_LNA_PE_9_c,0.9610356
C05770te4,0.95060134
MEGLYXYLAMH,0.747231
PLDAGAT_MYRS_EPA_ARA_PE_16_c,0.960893
FACOAL140_ISO,0.94892466
3OAR200_c,0.9378218
FUCtpp,0.93409675
PLA2PE_STC_DHA_c,0.96095294
ACMTSOXINtex,0.7242335
ACOXT,0.958541
COKEte,0.80454415
PLDAGAT_PALM_MYRS_PALM_PC_8_c,0.96097356
ALAD_L2,0.9613319
3MOXTYROX,0.95044905
r1728,0.96148425
pe2_ST,0.8527114
sink_GCVHLF,0.9354588
CTBTt2rpp,0.94820803
CYSTYRASNr,0.94389665
FCYTOB5OXR_c,0.961498
BGAL1e,0.94130266
GLYGS,0.9569708
PI5P3K,0.9588927
FMETTRS,0.9482025
DOLPMT_U,0.88314635
FOLOAT2tc,0.9595573
ENTCS_1,0.9526635
GLCURtr,0.9518809
TAUDO,0.95880324
TYRTRPPHEt,0.86332864
CE5629t,0.49871865
ILEOX,0.9607005
r1713,0.96150243
PENEACP,0.93425995
AMETt,0.95515615
FCSTOLS_c,0.9522078
3MMD,0.94497985
GLYTA,0.9612588
PI45PLC,0.9601474
NHFRBO,0.95835185
UDPACRMNE,0.9520939
r2187,0.95952207
OA59LVL,0.90811
HMR_7173,0.14571565
PI34P5K_18_0_20_4,0.9450551
NTD10pp,0.9294114
PLDAGAT_PALM_HDE_GLNA_PE_11_c,0.9609532
ETHAPT_EPA_LNA_c,0.9594232
MIP2C126PLC_SC,0.9436716
ALOX52,0.9577944
PLDAGAT_HDE_PALM_LNA_PC_2_c,0.9610634
PHADPC140,0.9435098
FEROXBFEabcpp,0.925404
IVCS,0.9582362
PGPPT,0.9471329
R15BPK,0.9580867
GLYO1,0.9612618
MAN6Ptex,0.9372788
MCBTFR2,0.9563981
PIP3P_LNA_LNA_c,0.9439269
3HAD121,0.9504308
3M2OPLOXRD,0.94839203
MGT181_9,0.94228584
RPNTPH,0.9245999
r1651,0.96152174
PHHL2,0.9508595
TIH3CD,0.9366334
PAFABCt,0.9503254
56DHPVSteb,0.90892947
LPS57TVL,0.62384605
r1645,0.96145177
OA9_46LL,0.89585376
UDPDPRD,0.953858
ARGGLUGLUr,0.94869685
PLDAGAT_MYRS_EPA_GLNA_PC_4_c,0.9610822
ETHAPT_STC_DHA_c,0.95930654
VANCYT,0.2825507
r2132,0.9597348
RE0568C,0.94836605
UDCTPP,0.9607644
PAPA_EPA_LNA_c,0.9584483
3OAS121,0.92560005
GLYCTO2,0.9606415
CELLWALL,0.41072062
PLTAS,0.6684396
HMR_1847,0.9591827
HMR_2268,0.93922466
AGPAT1_1,0.9583617
OA9_46_27PST,0.94664145
PCD5DS_PALM_EPA_sn2_c,0.95777124
MOTS4,0.9389486
PPDOy,0.95947266
PYDXO_1,0.95960283
PLDAGAT_HDE_EPA_OLE_PE_10_c,0.960334
PLPSA21801829Z12Z,0.9599715
r0027,0.96061414
PLA2PE_MYRS_LNA_c,0.9611789
r2365,0.9582901
CHOLPtr,0.94075817
r2058,0.9614958
GPDDA1_1,0.9524425
LCAT56e,0.9547263
LPEAT_STC_GLNA_sn2_c,0.96114796
AB3CL,0.9423429
MELIBtex,0.94573617
RE3154C,0.94693893
PHADPC90,0.94303614
CYOO2pp,0.9571477
r1796,0.96149564
PGP18111Z160t,0.95233536
GPAM_pf_18_2,0.94990563
HACD5,0.95712763
r0629,0.9571266
A4GALTc_cho,0.89313483
ACORNt,0.6972188
TYRtipp,0.9585046
PHTHS2,0.92865527
AI2tex,0.71258914
GALFT,0.93578833
GGH_10FTHF6GLUe,0.90289646
BUTSMCT1,0.96077794
FAH2,0.93736565
HMR_0344,0.9525509
LCAT51e,0.9452348
PLDAGAT_OLE_PALM_PALM_PC_8_c,0.96110266
HDH,0.95973337
PSFLIP_cho,0.9454403
AGPAT1_18_1_20_5,0.94415396
PI4P3K_16_0_18_0,0.94460434
r1564,0.9615028
r1871,0.96149397
LNS14DM,0.9582591
MEVK4,0.958468
r1914,0.96145684
PLDAGAT_DHA_EPA_ARA_PC_7_c,0.9608592
FEENTERabcpp,0.95275265
LAAL36,0.95171756
LDH_D,0.96092474
CACNAO,0.9569996
FNRR,0.96135813
MCPST,0.9522906
THRFVShc,0.9069111
SBDH,0.92923903
CDPGD,0.78651214
TYRALAPHEt,0.86443734
AGPOP,0.9608736
ETHAPT_HDE_OLE_c,0.9585875
DAGAH_HDE_ARA_c,0.9611367
13PPDtpp,0.8669699
AGPATCOA_HDE_EPA_c,0.95947003
LPCAT_PALM_DPA_sn2_c,0.95219225
MCITL2,0.9535162
BTS,0.95361143
PI4P5K_SC,0.95089453
PYDXNtr,0.93229836
TMDOATPtsc,0.9525048
CMCBTFU,0.9571572
LCAT46e,0.9547528
DARGtex,0.9077468
FACOAL1831,0.96138763
HMR_9191,0.95713603
MAGLIPA181d9ex,0.94898015
LTC4CP,0.959831
TMHAS4,0.87604314
TAGAH_HDE_MYRS_PALM_c,0.961333
LMNe,0.48169088
SALCt,0.84358174
SRK,0.95588
HMR_6550,0.9594284
GLYt4pp,0.95754856
CEPTC_18_2_18_3,0.9554399
BILIRED,0.9598494
PLIPA2G181pp,0.95258486
SPHMYLN18123_hs_ATPt,0.92841125
ASPALAARGr,0.94719523
PAPA_LNA_HDE_c,0.95775026
PI4P5K_EPA_LNA_c,0.9507537
PY5CDHE,0.95624363
GLCpts,0.9606718
O6AUNDtpp,0.9312857
UFAGT,0.9590047
CUabcpp,0.95825225
AMAA,0.6745803
FAD_11,0.95879424
PCD4DS_LNA_DHA_sn2_c,0.9539297
PGI1c,0.9602262
DEDOLP2,0.93788743
PROt4_2_r,0.9615642
NOS1_1,0.9599745
PLDAGAT_HDE_HDE_LNA_PC_6_c,0.9611019
PG18111Z160t,0.9017789
r1753,0.961481
HMR_0803,0.9568806
HMR_9185,0.8352808
HMR_1467,0.94963634
DEDOLP1_U,0.9276339
C14770UPKt,0.9393467
HMR_7756,0.95429575
r1642,0.9614645
r2051,0.9614854
HICITD,0.9417609
OMPHHXy,0.9556917
PE18111Z1829Z12Zt,0.93828505
3HAD240_c,0.9297976
ALDD3C161_c,0.9415683
OMPHHX,0.9557217
HMR_0823,0.95411175
PHEHXAtexi,0.622444
PHADPC80,0.9481371
PLDPC_MYRS_HDE_c,0.9601409
FEENTER2tpp,0.95721364
RE3103C,0.9521327
ALGSex9,0.49802068
PLDPE_DHA_HDE_c,0.95979726
METB0AT3tc,0.9614027
ADCL,0.9564506
PFK_3,0.95568484
TRPSERTYRr,0.94390666
FEex,0.509075
r2068,0.96148634
DAPtex,0.93315023
r2140,0.9594292
HMR_0280,0.9554087
DAGAH18111Z18111Z,0.9586657
G3PAT140,0.960432
GLYCOe,0.90452236
NADDPe,0.9462444
CHOLESACATc,0.94008994
DNAMTn3r,0.8964795
LPLIPAL2G120,0.94647586
PLDAGAT_PALM_HDE_GLNA_PE_14_c,0.9609555
3MHISt1,0.9522079
PLDAGAT_LNA_PALM_HDE_PC_3_c,0.9609503
ACMPthc,0.9524258
PTRCARGte,0.9597323
PCRESOLup,0.54057026
PSSA_HP,0.9445383
OA51PVL,0.9383111
ACOADAGAT_EPA_EPA_PALM_c,0.9613406
OCT11EFATP_1,0.95807505
PLDAGAT_MYRS_EPA_EPA_PC_1_c,0.9610114
HMR_6839,0.9542139
r0193,0.95594
AGPATCOA1601819Z,0.9606185
TYRCYSGLYr,0.94463295
LEUGLYHYc,0.9438495
PQQH2tpp,0.94809103
NEU22,0.95792407
CYSAMPtev,0.9021808
MOBDabc,0.9521953
PLDAGAT_HDE_EPA_EPA_PE_14_c,0.96093404
PSSA2_hs_18_2_18_2,0.9268399
HDC,0.9611285
PLPSA21819Z1819Z,0.95918775
r1739,0.96149564
AMPTASEPG,0.95886815
FACOAL_163_6Z9Z12Z_c,0.95060647
MCITS,0.95178807
FE3HOXR2,0.9548427
HMR_0239,0.9536934
RHAP70tex,0.46607962
r1770,0.9614223
1A25DHVITD3te,0.74377537
PHBADB,0.9369725
CYTMQOR3pp,0.95684123
PLA2PE_EPA_EPA_c,0.96107924
2PGtex,0.92371124
LIDOAMH,0.74670374
PAPA_HDE_PALM,0.96063316
ACOADAGAT1801819Z1845Z9Z12Z15Z,0.9489974
r1790,0.9615038
FACOAL182_1,0.9558361
HSD3B11,0.9582651
BCDO,0.9587648
DGDG181_9,0.9434191
GLUB0AT3tc,0.9606962
PLDAGAT_HDE_MYRS_HDE_PE_15_c,0.9610963
TCDCA6AH,0.9582103
PLDPC_MYRS_OLE_c,0.9590479
ASQDPADS1839Z12Z15Z160,0.8976911
UMPK7,0.9608736
ETHAPT_EPA_EPA_c,0.9610889
OPAH,0.9596375
TTDCEAt,0.9580096
BIRA,0.9390943
PI45PLC_18_0_18_3,0.9505892
PEDS1819Z1845Z9Z12Z15Z,0.95798016
CYSTINEs,0.8489042
PEPLC_16_0_18_1,0.95569414
CDIPT_HDE_HDE_c,0.9484453
FACOAL90i,0.95257306
LPEAT_DHA_OLE_sn2_c,0.96048766
PIK4_16_0_18_0,0.9500234
SLDxi2,0.95465934
PSERS_SC,0.9171552
RHAP60tpp,0.90577745
GDBTALDH,0.9502994
r2278,0.9593222
r1595,0.961504
LCD,0.8218978
PVStep,0.95519006
FRNDPR2r,0.9613365
OA9PVL,0.95037365
TREt,0.95826066
PLDAGAT_HDE_EPA_OLE_PC_2_c,0.96061
r1948,0.96147037
RHA50tpp,0.91119117
URIt4,0.9599004
23DK5MPPISO,0.9545727
LPS45TVL,0.5936777
FAS260,0.95711166
GLNASNGLNt,0.82745755
HMR_0326,0.9520499
HMR_9583,0.8980702
PIK4_18_1_18_2,0.9565256
ADPT2_1,0.89850354
FRUptspp,0.9538795
r1674,0.9614825
LPEAT_HDE_ALNA_sn2_c,0.95899147
ALATRPabcpp,0.9313925
PLDAGAT_PALM_PALM_PALM_PE_12_c,0.96112293
ACOADAGAT_EPA_EPA_GLNA_c,0.96130556
GALAMtex,0.8881643
PLDAGAT_PALM_PALM_LNA_PE_15_c,0.9610095
PROARGASPt,0.8318769
ESTRIOLATP,0.919518
OA35LVL,0.8974195
NAGINSP,0.95116967
PDBL_4,0.9597133
PLDPC_OLE_HDE_c,0.96038955
NCAMUP,0.9501248
CPL,0.900409
FACOAL150,0.9510113
FACOAL161,0.96143866
PLBP1I_SCe,0.8656044
PLDAGAT_PALM_ARA_PALM_PC_1_c,0.96094954
RHACOAET60,0.95464784
UHGADA,0.9500934
HDD2CRNte,0.93681836
r1723,0.9614871
RE0926E,0.9490199
RE0958E,0.91993344
HAS2,0.8941942
RE3022C,0.9350395
RE3244C,0.9457641
ASCBOX_1,0.9597786
MTHFR,0.9605201
OALT,0.9314537
PLA2PE_LNA_LNA_c,0.96118957
ACOAD4f,0.95931035
PLDAGAT_MYRS_EPA_HDE_PE_12_c,0.9611463
RE2864C,0.8864622
PLDAGAT_DHA_EPA_ARA_PE_13_c,0.96084434
HMR_0761,0.9535505
LPEAT_LNA_STC_sn2_c,0.9588773
SUCCACT,0.9611595
GLNHISHISt,0.82729554
OLEICFATPtc,0.9605395
FRUpts2pp,0.95796925
LPS8TST,0.6086633
METTRPPHEr,0.9463983
CA3Sabc,0.94511294
ANSN,0.9588675
DAAD12,0.9519305
r1911,0.96146643
LPS2_18_0_20_4,0.9590201
HMBS_1,0.9091034
GGGT_MYRS_PALM_4_c,0.95930654
HMR_3855,0.95828485
CA2abc1,0.96054286
ACOAD32f,0.9239907
EPISTESTH_SCe,0.8923428
OBFOOLOR,0.9324332
HBZNPT,0.9486683
PLDPE_PALM_LNA_c,0.9592101
HMR_1990,0.951315
PI45P3K_cho,0.9580213
CLOHtex2,0.95884293
METLEUex,0.96145993
PLDAGAT1819Z18111Z18111Z2,0.9583963
r1867,0.9614876
TARTR_D_Et,0.9286672
FldAct,0.9604864
HMR_2296,0.95809627
PGSA160190,0.94342077
PSD181,0.95280015
AH5L,0.93999356
ARGALAPHEr,0.9456995
RE0827C,0.9240564
TAGAH18111Z18111Z160,0.9590773
L_LACD,0.9587661
PLPSA218111Z1835Z9Z12Z,0.9577928
CEPTC_18_1_20_4,0.95447326
RE2476C,0.90871024
PLDAGAT_HDE_HDE_GLNA_PE_13_c,0.96097
CD6P,0.95848817
LPCAT_PALM_DHA_sn2_c,0.9610083
LPEAT_MYRS_OLE_sn2_c,0.9603657
PCHOLN19_HSt1e,0.945809
PHETHRLYSr,0.9455389
3OHACMPtev,0.92381555
LPEAT_STC_EPA_sn2_c,0.96101385
HMR_2260,0.9345123
EICACP,0.93671733
4H3NPACAM_1,0.95510906
CYSTSERex,0.9582105
PLDAGAT_HDE_MYRS_GLNA_PE_11_c,0.9609776
PLDAGAT_PALM_ARA_PALM_PE_13_c,0.96096635
HMR_2611,0.9539529
PI34P5K_18_1_18_2,0.94700646
ALGAC3,0.9335809
RE2304E,0.63195384
UGLDDS2,0.94803256
LPS9TST,0.60288423
PLDAGAT_HDE_EPA_HDE_PC_5_c,0.96116734
ALLabcpp,0.9255469
DCMPtex,0.9003096
LPS2_LM,0.94267994
5OXPROt,0.94218475
r1862,0.96150213
HMR_0614,0.9500779
OA11PST,0.9374125
AACPS8,0.96027005
GLUt4,0.9608558
RE3238C,0.9562209
PEAMNOpp,0.946111
HISLYSALAr,0.9495393
PLPSD1829Z12Z1835Z9Z12Z,0.9116876
GUR1PPpp,0.8738696
GNDc,0.95921266
RTOT1,0.9581469
r1143,0.96093345
PLDAGAT_HDE_ARA_PALM_PC_1_c,0.96112484
ACGAL1Ptex,0.69547987
IAMOHt,0.75297457
ETHAPT_OLE_OLE_c,0.9595012
HCITI,0.9339584
DOLPGT3_c,0.9190864
12MGDG181_9,0.9425551
SUCDi,0.9610811
ACLEUte,0.03297695
DHAPT,0.9589864
SALCNH,0.9310255
SALMCOM,0.956206
r2233,0.95845807
BZDIOLDH,0.9528159
MAGAH160,0.9609755
5OXPROabcpp,0.94145787
TAGAH_HDE_ARA_ARA_c,0.96125036
HYPTROX_cho,0.9599918
PI4P5K_LNA_LNA_c,0.94964325
PIK3_cho,0.9592293
PLDAGAT_PALM_EPA_LNA_PC_6_c,0.9611558
TAGAH1601819Z18111Z,0.95963156
GLPT,0.5622196
OHCUS,0.946396
PLDPC_HDE_LNA_c,0.95934516
MM3,0.93529004
PLDAGAT_HDE_EPA_DHA_PE_13_c,0.96089524
AGPAT182_9_12,0.9571025
ACAPS,0.9479527
GGDAPO,0.94286025
CYSTHRNaEx,0.9614875
HMR_0290,0.95400834
OA45PL,0.9367645
PCOAH,0.95155036
PLDAGAT_MYRS_ARA_HDE_PE_11_c,0.9609069
RE2635C,0.95418006
5MET3OH,0.9308158
CGLYtex,0.8348483
LPCAT_MYRS_ETA_sn2_c,0.9568739
HATBH,0.907852
PLDAGAT18111Z1819Z1819Z3,0.9589037
FASC160ACP,0.96076673
RHAT40tex,0.57815653
CAATPS_1,0.96051335
HADPCOADH3,0.94196963
GLCptspp,0.9597497
PLDAGAT_OLE_HDE_OLE_PE_11_c,0.9600884
RE3470C,0.9549031
CHLtex,0.9588346
DAGK_LNA_ARA_c,0.95615053
OA60LL,0.90737593
KOKDO_LIPAtetra,0.95022285
UMPK6,0.96089596
ADEt,0.9495999
FDMO5,0.94629705
IPCS226_SC,0.9523654
PLDAGAT_MYRS_EPA_GLNA_PE_11_c,0.9610049
XMPtr,0.92231876
FE2t2pp,0.959094
PLA2PE_DHA_PALM_c,0.9612961
ETHAPT_DHA_PALM_c,0.95974654
PI45BPP_LM,0.9255823
THRTYRMETt,0.8305518
ICDCHOLt2,0.9488875
LPAMt,0.92008084
PGPP_MRSA,0.93614894
SEMETHL_c,0.92239743
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.71938485
15HPETATP,0.94416517
G3PCT_2,0.96063304
PLDPE_DHA_ALNA_c,0.95632124
FBP26,0.95930356
TARTRDtex,0.9245123
G6Pt6_2pp,0.9409157
CERDA18_c,0.95692736
NTD7pp,0.93906885
PLDPC_LNA_STC_c,0.95654947
PLDAGAT_HDE_PALM_PALM_PE_10_c,0.9611314
ARGDI_1,0.96136373
CYSLEUTHRt,0.86425155
OMBZLM,0.9566144
2MACPT,0.9500735
SADT2,0.9603604
CE4890te2,0.9379659
RE2633C,0.9138843
MGDGE182_9_12,0.93524164
ASPtex,0.9594327
PLDAGAT_HDE_PALM_PALM_PE_15_c,0.961089
ARGR,0.95700127
RE0567C,0.934628
CEPTE_16_0_16_0,0.9465394
PLDAGAT_MYRS_EPA_PALM_PC_6_c,0.96116173
PAPA_LNA_DHA_c,0.95694417
CDS_18_1_20_5,0.92486054
PHAPC140,0.94669247
PLDAGAT_HDE_EPA_GLNA_PC_2_c,0.96108806
HMR_0170,0.89351267
PCHOLAR_HSABCt,0.9466741
FECRMtonex,0.941224
FORCT,0.9568958
PLDPC_PALM_GLNA_c,0.95906264
PLDAGAT_MYRS_EPA_DHA_PE_11_c,0.96087676
4OD2,0.92435455
ARGTYRVALr,0.95137024
PELINETH,0.87062585
PLA2PC_OLE_OLE_c,0.9610009
2HBO,0.96074283
ETAPCT,0.9553032
